"","Hela-C-1","Hela-C-2","Hela-C-3","Hela-C-4","Hela-d-1","Hela-d-2","Hela-d-3","Hela-d-4"
"C1orf132",18.3467317195379,17.0825800390052,17.8891213428516,14.1527458685776,19.5108415242737,18.5178755367291,17.2805820827649,17.0076208719467
"RAET1G",17.0814398768112,22.0649992170484,21.655252151873,23.5879097809627,16.6203464836405,20.369663090402,21.3733515234197,19.4372809965105
"C1orf53",7.59175105636053,19.9296767121728,23.5383175563837,14.1527458685776,11.5619801625325,6.94420332627339,18.6448385629832,13.6060966975574
"SAMD5",40.4893389672561,39.1475792560536,40.4859061969799,40.4364167673646,18.0655940039571,10.6477784336192,14.5520691223283,26.726261370202
"SNHG5",83.5092616199658,71.8891909974803,75.3226161804278,59.9806848715908,62.1456433736124,53.238892168096,55.4797635288768,49.5650665411018
"SOX18",2.53058368545351,9.2530641877945,4.70766351127674,14.8266861480337,19.5108415242737,18.0549286483108,29.1041382446567,19.9232130214233
"EFCAB7",51.8769655517969,46.9770951072644,35.7782426857032,43.1321778851889,44.0800493696553,44.4429012881497,31.3778990450205,51.5087946407529
"ZYG11A",164.487939554478,140.219511153501,122.399251293195,144.897160083056,173.429702437988,133.791650752867,144.611186903138,145.779607473829
"LINC00963",272.037746186252,374.393212521531,355.899361452521,400.994466276365,223.29074188891,257.398469960534,262.846748522056,246.853468655684
"FOXO6",5.6938132922704,5.69419334633507,7.53226161804278,9.43516391238507,7.22623760158283,6.48125643785517,7.27603456116417,5.83118429895316
"MAFB",9.48968882045066,7.11774168291884,13.1814578315749,5.39152223564861,31.0728216868062,33.3321759661123,30.4683947248749,23.3247371958126
"CHIC1",86.6724912267827,83.2775776901505,81.9133450962152,66.7200876661516,73.7076235361449,66.2014050438064,53.206002728513,78.7209880358676
"ZDHHC18",73.3869268781518,71.1774168291884,73.4395507759171,80.1988932552731,49.8610394509216,52.3129983912596,70.9413369713506,68.5164155126996
"ZDBF2",161.324709947661,165.131607043717,128.048447506727,103.11286275678,174.874949958305,175.919817598926,132.787630741246,172.505868844031
"TCEA3",59.4687166081575,71.8891909974803,58.3750275398315,68.7419085045198,59.2551483329792,69.9049801511522,83.2196452933151,65.1148913383102
"COL5A2",1705.61340399567,1644.19832875425,1656.15602326716,1569.6069108532,1360.70054037805,1363.37858639168,1302.86493860846,1235.23920732824
"COL15A1",73.3869268781518,104.630802738907,74.3810834781724,93.6776988443946,102.612573942476,137.958172748631,123.237835379718,101.073861181855
"CARD16",58.8360706867941,51.9595142853076,62.1411583488529,43.1321778851889,65.7587621744038,66.6643519322246,45.0204638472033,48.5932024912763
"HLA-C",15.1835021127211,19.9296767121728,22.5967848541283,25.6097306193309,36.1311880079142,63.423723713297,76.8531150522965,68.5164155126996
"GUCY2EP",1.89793776409013,5.69419334633507,1.88306540451069,5.39152223564861,7.94886136174112,5.55536266101871,6.36653024101865,4.85932024912763
"ZNF468",37.3261093604393,48.4006434438481,30.1290464721711,26.283670898787,28.1823266461731,34.2580697429487,30.4683947248749,21.8669411210743
"AKT1S1",173.344982453565,168.690477885177,167.592821001452,178.59417405586,140.189009470707,146.754163628578,175.534333788085,132.173510776272
"CASC10",20.2446694836281,32.7416117414267,34.8367099834479,23.5879097809627,19.5108415242737,13.4254597641286,16.8258299226921,13.6060966975574
"RANBP17",48.0810900236167,37.012256751178,38.6028407924692,38.4145959289963,39.0216830485473,29.1656539703483,31.8326512050932,34.5011737688062
"MROH6",8.85704289908728,13.5237091975458,17.8891213428516,18.8703278247701,42.6348018493387,69.9049801511522,70.9413369713506,46.1635423667125
"DCTN1",726.277517725157,707.503523282133,711.798722905043,816.815618700765,639.522027740081,698.586854623103,710.777626193724,634.141292511156
"TCTN1",68.3257595072447,64.0596751462696,67.790354562385,58.6328043126786,61.4230196134541,59.7201486059512,53.206002728513,50.5369305909274
"FAM216A",101.22334741814,117.442737768161,115.808522377408,115.917728066445,88.8827224994689,72.2197145932433,85.9481582537517,79.6928520856931
"FAM201A",30.9996501468055,34.1651600780104,36.7197753879585,30.3273125755234,19.5108415242737,15.7401942062197,25.4661209640746,14.0920287224701
"ZNF155",13.2855643486309,20.6414508804646,17.8891213428516,13.4788055891215,15.8977227234822,13.8884066525468,11.368804001819,12.1483006228191
"C11orf83",80.9786779345123,83.9893518584423,111.100858866131,122.657130861006,75.8754948166198,71.7567677048251,90.4956798544793,78.7209880358676
"ATP6V0E2-AS1",12.6529184272675,14.2354833658377,10.3568597248088,12.1309250302094,8.6714851218994,6.48125643785517,4.5475216007276,6.80304834877868
"TRIM13",83.5092616199658,71.1774168291884,48.9597005172781,57.9588640332226,59.2551483329792,58.7942548291147,52.2964984083674,53.4525227404039
"SPIRE2",131.590351643582,130.254672797415,110.159326163876,157.028085113266,105.503068983109,123.143872319248,145.065939063211,99.1301330822037
"COX17P1",19.6120235622647,29.1827408999673,34.8367099834479,19.5442681042262,27.4597028860148,17.1290348714744,15.9163256025466,14.5779607473829
"TRIQK",75.9175105636053,76.1598360072316,51.7842986240441,62.002505709959,51.3062869712381,54.6277328333507,38.1991814461119,63.657095263572
"ZBTB10",15.8161480340844,17.0825800390052,21.655252151873,19.5442681042262,11.5619801625325,13.4254597641286,7.73078672123693,12.1483006228191
"C4orf46",80.9786779345123,70.4656426608965,84.7379432029813,77.5031321374488,61.4230196134541,61.1089892712059,61.3915416098226,66.5726874130485
"PSMB10",18.3467317195379,16.3708058707133,16.0060559383409,16.1745667069458,187.882177641154,201.381896461928,245.111414279218,200.203994264058
"VIT",63.2645921363377,58.3654817999345,60.2580929443422,66.7200876661516,25.2918316055399,27.3138664166753,19.5543428831287,24.2966012456382
"TMEM170B",39.8566930458928,22.7767733853403,18.8306540451069,25.6097306193309,14.4524752031657,15.2772473178015,9.54979536152797,12.6342326477318
"SNX2",294.18035343397,289.692086494797,260.804558524731,234.531217250715,257.976682376507,242.121222642732,222.37380627558,246.367536630771
"SARNP",7.59175105636053,7.11774168291884,9.41532702255347,4.71758195619253,5.78099008126627,6.01830954943694,5.45702592087312,6.31711632386592
"TECPR1",25.9384827758985,35.5887084145942,48.0181678150227,49.1976404002936,39.7443068087056,45.3687950649862,47.7489768076398,45.6776103417997
"CFI",3.79587552818026,7.11774168291884,4.70766351127674,3.36970139728038,16.6203464836405,17.1290348714744,15.9163256025466,23.3247371958126
"SAMD9",216.997551027638,239.156120546073,125.223849399961,163.767487907827,758.032324406039,704.60516417254,458.390177353342,625.880448087639
"ATP6AP1L",10.122334741814,9.2530641877945,6.59072891578743,7.41334307401684,7.22623760158283,8.33304399152807,10.0045475216007,7.77491239860421
"NAP1L4",999.580555754136,969.436417213546,924.585113614751,906.449675868423,817.287472739019,827.749036491789,804.00181900864,797.900384906757
"TMSB4X",454.872417460268,392.187566728828,388.853006031458,276.315514576991,411.172919530063,343.969538094742,295.134151887221,308.566835819605
"DYNLL1P1",13.9182102699943,12.100160860962,16.9475886405963,11.4569847507533,15.175098963324,12.0366190988739,10.4592996816735,10.6905045480808
"ITSN1",303.670042254421,318.874827394764,280.576745272094,319.44769246218,242.078959653025,235.177019316459,238.744884038199,253.656517004462
"RP9P",6.95910513499715,9.2530641877945,5.64919621353208,9.43516391238507,6.50361384142455,5.09241577260049,10.9140518417462,4.85932024912763
"CATSPER2P1",39.8566930458928,60.5008043048102,70.6149526691511,72.1116099018002,59.2551483329792,61.5719361596241,82.7648931332424,81.6365801853442
"PPAPDC2",41.7546308099829,59.0772559682264,56.4919621353208,49.1976404002936,48.415791930605,53.238892168096,45.475216007276,41.3042221175849
"KLRC2",9.48968882045066,9.96483835608638,10.3568597248088,10.7830444712972,2.89049504063313,7.40715021469162,2.2737608003638,7.77491239860421
"C1RL-AS1",116.406849530861,82.5658035218586,96.0363356300454,88.9601168882021,182.101187559887,161.105517169543,165.075034106412,155.498247972084
"ONECUT3",9.48968882045066,8.54129001950261,2.82459810676604,8.76122363292899,2.16787128047485,5.09241577260049,5.91177808094588,4.37338822421487
"SERPINB5",482.708838000257,507.494981992114,483.006276256993,396.950824599629,514.508117232698,480.075923289701,462.93769895407,445.599666845004
"ZDHHC11B",6.95910513499715,3.55887084145942,8.47379432029813,4.04364167673646,5.78099008126627,8.33304399152807,6.82128240109141,6.31711632386592
"HERC2P9",29.7343583040787,18.506128375589,39.5443734947246,32.3491334138917,24.5692078453816,30.5544946356029,20.4638472032742,24.7825332705509
"C3orf72",50.6116737090702,51.2477401170157,62.1411583488529,53.9152223564861,38.299059288389,35.6469104082034,32.287403365166,31.5855816193296
"HLA-A",20.8773154049914,29.1827408999673,28.2459810676604,39.0885362084524,62.8682671337707,73.1456083700797,75.0341064120055,48.1072704663635
"VGLL3",294.812999355334,262.644668099705,213.727923411964,230.487575573978,152.473613393398,130.55102253394,104.138244656662,152.096723797695
"MIR621",6.32645921363377,10.6766125243783,8.47379432029813,11.4569847507533,5.78099008126627,4.16652199576404,5.91177808094588,2.91559214947658
"MT-TF",5.06116737090702,14.2354833658377,10.3568597248088,13.4788055891215,6.50361384142455,9.25893776836453,6.36653024101865,7.77491239860421
"MT-TI",10.122334741814,8.54129001950261,5.64919621353208,10.1091041918411,5.78099008126627,6.48125643785517,7.73078672123693,6.80304834877868
"MT-TQ",15.8161480340844,18.506128375589,22.5967848541283,19.5442681042262,13.7298514430074,15.7401942062197,15.4615734424739,14.5779607473829
"DIO2",552.299889350228,599.313849701767,559.270425139676,485.910941487831,476.931681704467,417.57809335324,378.808549340609,474.75558833977
"TSN",709.828723769709,661.949976511452,621.411583488529,556.000730551263,596.164602130584,555.073319213453,532.969531605275,562.223352824067
"SLC48A1",107.549806631774,101.071931897448,96.0363356300454,110.526205830796,46.2479206501301,45.3687950649862,65.9390632105502,51.5087946407529
"SNORD17",8.85704289908728,2.84709667316754,4.70766351127674,8.08728335347291,10.116732642216,5.09241577260049,6.82128240109141,6.80304834877868
"CTAGE1",17.7140857981746,16.3708058707133,12.2399251293195,5.39152223564861,14.4524752031657,7.40715021469162,7.27603456116417,9.71864049825526
"RBM12B-AS1",12.0202725059042,8.54129001950261,20.7137194496176,10.1091041918411,10.8393564023743,10.184831545201,9.54979536152797,10.6905045480808
"PTTG3P",55.6728410799772,69.0420943243128,65.9072891578743,57.9588640332226,62.8682671337707,65.7384581553881,56.3892678490223,65.600823363223
"ZNF611",19.6120235622647,14.9472575341296,12.2399251293195,19.5442681042262,22.4013365649068,16.6660879830561,14.5520691223283,17.9794849217722
"COX20P1",27.2037746186252,23.4885475536322,30.1290464721711,20.8921486631384,37.5764355282307,17.5919817598926,26.3756252842201,21.8669411210743
"CFL1P4",60.1013625295208,43.4182242658049,40.4859061969799,52.5673417975739,28.9049504063313,56.4795203870236,42.2919508867667,39.3604940179338
"DENND1B",120.835370980405,129.542898629123,99.8024664390668,84.2425349320095,112.006682824534,102.774209228846,79.581628012733,117.595550028889
"HMGB3P6",32.2649419895322,44.8417726023887,25.4213829608944,23.5879097809627,28.1823266461731,27.7768133050936,21.3733515234197,27.6981254200275
"PPP1R14BP2",3.16322960681689,5.69419334633507,7.53226161804278,6.73940279456076,2.16787128047485,6.94420332627339,5.00227376080036,5.34525227404039
"MLLT11",20.8773154049914,35.5887084145942,35.7782426857032,23.5879097809627,24.5692078453816,24.0732381977478,25.4661209640746,27.6981254200275
"ASIC3",17.7140857981746,19.9296767121728,20.7137194496176,23.5879097809627,16.6203464836405,11.1107253220374,26.8303774442929,16.0357568221212
"RBMS2P1",29.7343583040787,22.7767733853403,35.7782426857032,35.718834811172,47.6931681704467,49.072370172332,43.656207366985,49.0791345161891
"RPL18P11",11.3876265845408,17.7943542072971,20.7137194496176,20.8921486631384,13.7298514430074,12.4995659872921,21.3733515234197,16.5216888470339
"RPL7AP34",10.122334741814,19.2179025438809,15.0645232360856,14.1527458685776,11.5619801625325,23.6102913093295,21.8281036834925,18.465416946685
"ANKRD39",18.3467317195379,12.100160860962,13.1814578315749,20.8921486631384,13.7298514430074,8.33304399152807,15.9163256025466,8.74677644842973
"NAP1L1P3",49.9790277877068,66.9067718194371,57.4334948375762,43.806118164645,55.6420295321878,41.6652199576404,33.6516598453843,50.5369305909274
"LCAT",13.9182102699943,12.8119350292539,20.7137194496176,12.1309250302094,9.39410888205769,13.4254597641286,14.5520691223283,17.0076208719467
"ANXA2P1",172.079690610839,139.507736985209,164.768222894686,165.789308746195,148.860494592606,156.013101396942,142.337426102774,127.800122552057
"GPC2",5.6938132922704,10.6766125243783,10.3568597248088,15.5006264274898,5.78099008126627,9.25893776836453,8.18553888130969,9.2327084733425
"SIPA1",106.917160710411,118.866286104745,120.516185888684,147.592921200881,112.006682824534,127.310394315012,168.713051386994,125.370462427493
"CFL1P2",17.7140857981746,25.6238700585078,23.5383175563837,23.5879097809627,20.9560890445902,28.70270708193,32.7421555252387,18.9513489715978
"NT5C3AP1",29.1017123827154,41.9946759292212,38.6028407924692,31.0012528549795,67.9266334548787,53.7018390565142,49.5679854479309,62.1992991888337
"ACTN4P1",117.039495452225,99.6483835608638,120.516185888684,148.940801759793,119.232920426117,130.088075645522,158.708503865393,142.37808329944
"LAP3P2",30.3670042254421,23.4885475536322,37.6613080902139,22.9139695015066,234.852722051442,249.528372857424,229.195088676671,207.978906662663
"C8orf82",36.6934634390759,51.9595142853076,56.4919621353208,68.7419085045198,42.6348018493387,46.7576357302408,61.8462937698954,49.5650665411018
"LDHAP5",270.772454343526,304.639344028926,273.044483654051,258.119127031677,304.947226786796,329.618184553777,297.862664847658,308.566835819605
"LBH",9.48968882045066,6.40596751462696,6.59072891578743,5.39152223564861,12.2846039226908,12.4995659872921,16.3710777626194,9.71864049825526
"ADAT3",6.95910513499715,9.96483835608638,11.2983924270642,13.4788055891215,7.94886136174112,13.4254597641286,12.7330604820373,8.26084442351697
"TREX1",55.0401951586138,64.0596751462696,77.2056815849385,73.4594904607123,54.9194057720295,64.3496174901335,60.4820372896771,51.0228626158401
"SEC14L1P1",8.85704289908728,4.27064500975131,8.47379432029813,12.1309250302094,5.78099008126627,8.33304399152807,5.91177808094588,4.85932024912763
"S1PR3",25.3058368545351,25.6238700585078,21.655252151873,28.9794320166113,15.8977227234822,18.0549286483108,12.2783083219645,16.0357568221212
"PIGCP1",61.3666543722476,52.6712884535994,64.965756455619,64.6982668277833,48.415791930605,42.1281668460586,50.0227376080036,49.0791345161891
"CENPBD1P1",59.4687166081575,71.1774168291884,90.3871394165133,72.1116099018002,72.2623760158283,62.0348830480423,74.5793542519327,69.0023475376124
"ZNF134",32.8975879108956,24.2003217219241,23.5383175563837,27.6315514576991,19.5108415242737,23.6102913093295,21.8281036834925,18.465416946685
"KRT8P37",3.16322960681689,5.69419334633507,4.70766351127674,12.1309250302094,2.16787128047485,7.87009710310985,7.27603456116417,9.71864049825526
"DDX47",6.32645921363377,7.82951585121073,3.76613080902139,4.71758195619253,6.50361384142455,5.09241577260049,5.00227376080036,5.34525227404039
"ZNF845",44.2852144954364,29.1827408999673,15.0645232360856,21.5660889425944,32.5180692071228,30.5544946356029,26.8303774442929,26.2403293452892
"EMP2",565.585453698859,656.967557333409,632.709975915594,637.547504365448,569.427523004727,580.072451188037,653.478854024557,656.00823363223
"C8orf44",10.7549806631774,17.7943542072971,14.1229905338302,10.1091041918411,18.0655940039571,12.9625128757103,15.0068212824011,11.6623685979063
"PPM1N",15.1835021127211,19.9296767121728,10.3568597248088,15.5006264274898,16.6203464836405,18.5178755367291,22.2828558435653,10.6905045480808
"LIPE-AS1",44.2852144954364,39.1475792560536,25.4213829608944,31.6751931344356,30.3501979266479,31.4803884124394,31.3778990450205,29.1559214947658
"IRF9",8.2243969777239,2.13532250487565,4.70766351127674,5.39152223564861,37.5764355282307,25.9250257514207,34.106412005457,28.1840574449403
"GALT",43.0199226527097,39.8593534243455,48.9597005172781,33.6970139728038,46.9705444102884,52.3129983912596,39.1086857662574,39.8464260428466
"KRT18P17",45.5505063381632,37.012256751178,43.310504303746,45.8279390030132,46.2479206501301,27.3138664166753,37.7444292860391,27.6981254200275
"ITGA1",986.294991405505,970.148191381838,857.736291754622,842.425349320095,682.15682958942,672.198881983264,573.442473851751,714.806008646674
"NUDT19",97.4274718899601,98.22483522428,111.100858866131,83.5685946525535,88.1600987393106,68.9790863743157,85.493406093679,80.1787841106059
"TAX1BP3",24.6731909331717,30.606289236551,28.2459810676604,39.0885362084524,29.6275741664896,21.2955568672384,30.0136425648022,25.7543973203764
"KRT18P38",40.4893389672561,22.0649992170484,24.479850258639,25.6097306193309,28.9049504063313,15.7401942062197,23.6471123237835,26.2403293452892
"GANC",91.7336585976897,98.22483522428,82.8548777984706,78.8510126963609,98.9994551416848,120.829137877157,106.866757617099,105.44724940607
"RRM2P3",45.5505063381632,51.2477401170157,39.5443734947246,45.8279390030132,41.1895543290222,29.6286008587665,30.9231468849477,34.9871057937189
"TTLL3",31.6322960681689,44.1299984340968,33.8951772811925,45.8279390030132,45.5252968899719,53.238892168096,44.5657116871305,35.9589698435445
"ZNF891",27.8364205399886,25.6238700585078,34.8367099834479,23.5879097809627,15.8977227234822,19.9067162019837,22.2828558435653,21.8669411210743
"TSPAN4",179.671441667199,190.755477102225,217.494054220985,272.271872900255,190.050048921629,201.844843350347,253.7517053206,197.774334139495
"CPSF1P1",6.32645921363377,6.40596751462696,10.3568597248088,10.1091041918411,11.5619801625325,5.55536266101871,11.368804001819,3.8874561993021
"GNAQP1",6.32645921363377,4.98241917804319,4.70766351127674,5.39152223564861,5.78099008126627,6.48125643785517,5.00227376080036,5.34525227404039
"CPNE1",592.789228317485,555.18385126767,607.288592954699,634.177802968168,702.390294873852,728.21545548187,784.902228285584,664.75501008066
"LDHAP4",1257.06744574903,1335.28833971558,1291.78286749434,1022.36740393487,1234.96400611051,1237.45703274192,1246.93042291951,1176.4414323138
"TMEM213",13.2855643486309,9.2530641877945,9.41532702255347,13.4788055891215,10.116732642216,7.40715021469162,9.09504320145521,10.204572523168
"LINC00887",10.122334741814,9.2530641877945,7.53226161804278,5.39152223564861,11.5619801625325,12.0366190988739,9.54979536152797,4.37338822421487
"PLEKHM1P",12.6529184272675,14.2354833658377,14.1229905338302,20.2182083836823,18.7882177641154,18.9808224251473,14.5520691223283,15.5498247972084
"SH3D21",8.85704289908728,22.7767733853403,10.3568597248088,18.1963875453141,18.7882177641154,21.2955568672384,23.1923601637108,17.9794849217722
"EEF1A1P12",13.9182102699943,13.5237091975458,10.3568597248088,10.7830444712972,10.116732642216,12.9625128757103,5.45702592087312,7.28898037369145
"KRT18P10",8.85704289908728,11.3883866926701,11.2983924270642,10.7830444712972,15.8977227234822,10.184831545201,9.09504320145521,10.204572523168
"C17orf67",6.32645921363377,11.3883866926701,7.53226161804278,5.39152223564861,5.78099008126627,7.40715021469162,6.82128240109141,7.28898037369145
"LGMNP1",29.1017123827154,24.912095890216,28.2459810676604,33.6970139728038,39.7443068087056,44.4429012881497,45.475216007276,37.4167659182828
"RSBN1L-AS1",14.5508561913577,16.3708058707133,14.1229905338302,15.5006264274898,15.175098963324,12.0366190988739,16.8258299226921,13.6060966975574
"VAC14-AS1",8.2243969777239,5.69419334633507,3.76613080902139,8.08728335347291,2.89049504063313,6.48125643785517,5.45702592087312,6.31711632386592
"NEURL1B",53.7749033158871,68.3303201560209,54.6088967308102,64.6982668277833,46.2479206501301,44.9058481765679,49.1132332878581,57.339978939706
"GNAT3",22.7752531690816,19.9296767121728,18.8306540451069,14.8266861480337,7.94886136174112,7.40715021469162,7.27603456116417,6.31711632386592
"LRRC37A4P",37.3261093604393,39.1475792560536,40.4859061969799,44.480058444101,25.2918316055399,26.3879726398389,25.9208731241473,30.6137175695041
"SPINK13",18.9793776409013,43.4182242658049,29.1875137699158,22.9139695015066,11.5619801625325,17.1290348714744,13.18781264211,13.6060966975574
"STARD10",10.122334741814,6.40596751462696,18.8306540451069,13.4788055891215,11.5619801625325,11.5736722104557,13.18781264211,11.6623685979063
"CPEB1",10.7549806631774,8.54129001950261,11.2983924270642,9.43516391238507,3.61311880079142,4.62946888418226,3.63801728058208,6.31711632386592
"EML6",29.1017123827154,20.6414508804646,16.0060559383409,21.5660889425944,16.6203464836405,14.351353540965,12.7330604820373,14.0920287224701
"ZBED1",401.730160065745,412.117243441001,478.298612745717,485.237001208375,336.020048473602,340.265962987396,417.462482946794,372.709863108089
"POLR2J4",6.95910513499715,5.69419334633507,5.64919621353208,12.8048653096655,7.94886136174112,8.33304399152807,10.0045475216007,6.31711632386592
"UPF3AP2",8.2243969777239,6.40596751462696,1.88306540451069,10.7830444712972,5.05836632110799,4.62946888418226,5.00227376080036,5.34525227404039
"EVPLL",17.7140857981746,14.2354833658377,35.7782426857032,21.5660889425944,11.5619801625325,12.4995659872921,14.5520691223283,9.71864049825526
"SMTNL1",0,0,0,0,7.94886136174112,7.40715021469162,10.9140518417462,7.28898037369145
"TMEM14D",96.1621800472333,86.8364485316099,104.510129950344,88.286176608746,83.1017324182026,80.0898116963531,83.2196452933151,94.7567448579888
"ARHGEF28",62.6319462149743,60.5008043048102,47.0766351127674,45.8279390030132,50.5836632110798,38.4245917387128,50.9322419281492,48.5932024912763
"PPIAP29",53.7749033158871,54.8066109584751,58.3750275398315,61.3285654305029,49.1384156907633,59.7201486059512,50.0227376080036,57.8259109646188
"DNAJA1P3",116.406849530861,111.748544421826,95.0948029277901,101.091041918411,160.422474755139,137.032278971795,122.783083219645,137.518763050312
"C22orf29",241.67074196081,228.479508021695,294.699735805924,262.162768708414,164.03559355593,157.864888950615,197.362437471578,165.216888470339
"PKMP5",20.2446694836281,17.0825800390052,12.2399251293195,16.1745667069458,18.0655940039571,20.8326099788202,17.7353342428377,10.6905045480808
"KRT18P11",47.4484441022533,44.8417726023887,52.7258313262995,45.8279390030132,31.0728216868062,25.9250257514207,38.6539336061846,31.5855816193296
"MAPK6PS4",12.0202725059042,17.0825800390052,12.2399251293195,7.41334307401684,15.8977227234822,8.33304399152807,11.8235561618918,12.1483006228191
"LINC00680",18.9793776409013,19.2179025438809,20.7137194496176,18.1963875453141,16.6203464836405,8.7959908799463,13.6425648021828,11.6623685979063
"DHRS4-AS1",39.8566930458928,39.8593534243455,49.9012332195334,38.4145959289963,23.1239603250651,27.3138664166753,30.4683947248749,29.6418535196785
"ASS1P10",8.85704289908728,3.55887084145942,6.59072891578743,10.7830444712972,6.50361384142455,6.48125643785517,10.4592996816735,7.28898037369145
"HSPA1A",55.0401951586138,35.5887084145942,43.310504303746,64.6982668277833,52.7515344915547,47.6835295070773,56.3892678490223,37.9026979431955
"MYL5",60.7340084508842,44.8417726023887,52.7258313262995,51.8934015181179,45.5252968899719,47.2205826186591,36.3801728058208,43.7338822421487
"LINC00478",66.4278217431546,61.9243526413939,50.8427659217888,61.3285654305029,46.9705444102884,46.7576357302408,41.837198726694,50.0509985660146
"MIR17HG",44.2852144954364,47.6888692755563,45.1935697082567,35.044894531716,41.1895543290222,36.1098572966216,37.2896771259663,42.2760861674104
"NPEPL1",41.1219848886195,26.3356442267997,30.1290464721711,36.3927750906281,17.3429702437988,28.70270708193,32.287403365166,27.6981254200275
"KRT18P3",29.1017123827154,11.3883866926701,20.7137194496176,24.2618500604187,13.0072276828491,13.4254597641286,19.0995907230559,14.0920287224701
"SLC35E2",9.48968882045066,9.96483835608638,17.8891213428516,16.8485069864019,11.5619801625325,10.184831545201,9.54979536152797,10.204572523168
"LINC01139",18.3467317195379,20.6414508804646,23.5383175563837,26.9576111782431,18.7882177641154,22.6843975324931,21.8281036834925,19.4372809965105
"KRT18P12",9.48968882045066,4.98241917804319,6.59072891578743,14.8266861480337,2.89049504063313,2.31473444209113,5.91177808094588,5.34525227404039
"TSTD1",25.3058368545351,27.0474183950916,24.479850258639,31.0012528549795,21.6787128047485,18.5178755367291,20.4638472032742,14.0920287224701
"FEN1P1",10.7549806631774,12.8119350292539,13.1814578315749,14.1527458685776,11.5619801625325,10.184831545201,10.4592996816735,10.6905045480808
"CYB5RL",37.3261093604393,40.5711275926374,41.4274388992353,43.806118164645,33.9633167274393,25.9250257514207,24.1018644838563,24.2966012456382
"C1orf167",12.6529184272675,9.96483835608638,15.0645232360856,14.8266861480337,48.415791930605,73.608555258498,63.2105502501137,57.339978939706
"ANXA2P3",177.140857981746,145.201930331544,174.183549917239,147.592921200881,138.021138190232,147.680057405414,145.520691223283,129.743850651708
"TPT1P4",62.6319462149743,62.6361268096858,75.3226161804278,50.5455209592057,55.6420295321878,61.1089892712059,60.9367894497499,61.7133671639209
"ANKRD18EP",15.1835021127211,7.82951585121073,11.2983924270642,4.71758195619253,9.39410888205769,5.55536266101871,7.73078672123693,6.80304834877868
"IQCB2P",6.95910513499715,7.82951585121073,5.64919621353208,6.06546251510469,7.94886136174112,4.16652199576404,5.45702592087312,5.34525227404039
"ASS1P9",142.977978228123,138.084188648626,157.235961276643,167.137189305107,148.137870832448,130.55102253394,136.425648021828,145.779607473829
"RPS4XP7",13.2855643486309,17.0825800390052,19.7721867473623,16.1745667069458,17.3429702437988,12.4995659872921,21.3733515234197,21.3810090961616
"TENM3",363.771404783942,365.851922502029,363.431623070564,336.296199448582,195.108415242737,212.029674895548,207.821737153251,214.296022986528
"LYPLA1P3",69.5910513499715,68.3303201560209,81.9133450962152,53.9152223564861,51.3062869712381,49.9982639491684,53.206002728513,56.8540469147933
"SPTLC1P2",6.32645921363377,5.69419334633507,4.70766351127674,4.71758195619253,10.116732642216,8.7959908799463,6.36653024101865,9.2327084733425
"GAPDHP63",15.1835021127211,17.0825800390052,5.64919621353208,11.4569847507533,10.8393564023743,18.0549286483108,10.4592996816735,6.80304834877868
"GSTM2P1",33.530233832259,25.6238700585078,25.4213829608944,26.283670898787,17.3429702437988,17.1290348714744,15.0068212824011,16.0357568221212
"FTH1P15",15.1835021127211,13.5237091975458,15.0645232360856,12.1309250302094,15.175098963324,12.4995659872921,13.6425648021828,12.6342326477318
"NBPF1",142.977978228123,121.00160860962,109.21779346162,114.569847507533,104.780445222951,99.0706341215004,93.2241928149159,88.9255605590356
"PPP1R3G",5.06116737090702,8.54129001950261,7.53226161804278,7.41334307401684,10.8393564023743,8.7959908799463,9.09504320145521,7.28898037369145
"BMPR1APS1",17.7140857981746,24.912095890216,16.9475886405963,14.1527458685776,20.9560890445902,19.4437693135655,14.5520691223283,13.1201646726446
"ASS1P1",25.3058368545351,33.4533859097186,34.8367099834479,26.9576111782431,26.7370791258565,25.9250257514207,35.4706684856753,24.2966012456382
"MTMR9LP",29.1017123827154,38.4358050877618,30.1290464721711,31.6751931344356,68.6492572150369,91.6634839068088,110.504774897681,86.0099684095591
"MESTP1",8.2243969777239,17.0825800390052,11.2983924270642,14.1527458685776,10.116732642216,7.87009710310985,12.7330604820373,9.71864049825526
"C6orf226",5.6938132922704,7.11774168291884,4.70766351127674,7.41334307401684,2.16787128047485,3.24062821892758,5.00227376080036,5.83118429895316
"C2orf16",15.8161480340844,11.3883866926701,20.7137194496176,10.7830444712972,11.5619801625325,6.48125643785517,6.36653024101865,12.6342326477318
"CEBPD",62.6319462149743,95.3777385511125,82.8548777984706,92.3298182854825,101.889950182318,88.8858025762994,111.414279217826,123.426734327842
"NPTXR",6.32645921363377,9.2530641877945,10.3568597248088,12.1309250302094,2.89049504063313,7.40715021469162,4.5475216007276,4.85932024912763
"TRIM16",144.875915992213,156.590317024215,172.300484512729,168.485069864019,123.568662987066,88.4228556878812,106.866757617099,112.250297754848
"SLC12A8",84.1419075413292,87.5482226999018,74.3810834781724,72.7855501812562,184.269058840362,187.493489809382,171.441564347431,157.927908096648
"APOL6",118.304787294952,128.119350292539,104.510129950344,74.8073710196245,1880.98964769201,1868.45364165596,1761.2551159618,1790.17357977862
