"","GSM160402","GSM160407","GSM160409","GSM160411","GSM160415","GSM160423","GSM160425","GSM160426","GSM160372","GSM160386","GSM160387","GSM160403","GSM160408","GSM160410","GSM160412","GSM160416"
"OBSCN",89.2047300640568,95.0296930466989,89.5998460404646,89.8863190569292,90.5213456111153,109.442024156522,91.803246038044,92.8822184428211,92.6015081457213,91.5735797422567,85.4410987681962,92.6869525156581,95.0288595860942,87.9686359598922,82.4267081008496,88.3494283518796
"CD207",49.9825939252369,54.5081408911317,80.0462457747946,79.1153621747407,41.4704118729176,106.334753737365,68.2133181107072,88.4386037444671,48.9937153933996,71.3561353066975,48.6463610870276,65.1695344018891,44.2775374596655,65.416764651833,54.01140268976,69.933235562771
"NDST3",25.8048590178832,20.2761550538404,21.7811977851549,24.3895390043189,27.8132711169462,27.4798229703985,26.7403328610617,20.4348966613936,22.7531479999799,21.95621806139,20.2595879822843,22.9297772609947,22.2391778768658,23.0555728722035,26.7556237143187,26.1306182808067
"FAM110D",107.381735822489,71.0521242156235,82.3724266758643,89.4432834625768,93.288620054307,62.1020574918234,68.4564131438541,70.7046726299133,51.1034357281299,73.0203889587809,61.1969903637296,81.5927237809653,76.8606208860746,65.5564914207997,53.6724146999119,59.1218901352781
"TMPRSS11E",26.5724589115917,25.1706204286235,24.4041267532187,25.501877033532,25.0472887284588,24.4228561189786,23.1204423795761,24.8950814282464,24.7976044860298,35.2644049442712,24.4078503974888,23.9206842410552,28.0521997989568,24.0550716946954,23.4804089947466,29.3513379790327
"CYP39A1",484.545541872881,435.131833016337,608.92054187288,203.783483804577,82.666940437763,380.685001124086,303.384580540643,315.539723104279,455.17054187288,274.540569110312,189.777713830415,359.091835732679,464.469977671486,532.835074451128,423.765525880049,228.22350718758
"PRRG3",47.9214514301343,46.9771338765965,50.9454358111659,47.5761021490171,55.1817287347768,43.4121129754549,51.7322180252756,40.2964923296259,51.3377914879729,43.47071688776,51.1356046145196,50.2159659212999,47.4959512224006,42.6703713353489,43.5000304854552,47.9141207600064
"COQ8B",36.0920205947225,30.42058674246,31.3686508765544,31.2998961707305,30.9797540186299,27.4271843983893,28.8203136768614,30.2395200360978,33.6996102302926,33.7391685168344,29.715100156816,30.9735493718134,32.5301939816736,33.5611908769067,28.8071808135111,25.1431055168463
"SLC30A10",20.0309548162841,20.1484238844714,21.3549287450419,20.2305505936055,21.6180149715757,20.2900446443062,20.1370809371395,19.6310873570999,19.0356848408869,19.6931482348229,19.7370443131359,20.3359866399253,19.3666349125007,21.2383430853359,19.9675778153582,22.3271172295395
"CNTNAP3P2",24.88598969893,22.4846310494927,26.9420814971189,22.7517517340241,23.1140081412233,26.7852283085128,20.005468712734,20.4136467122848,24.565832925098,28.2673709928233,23.5357500919469,24.4994521842882,25.9405593379405,25.2417753811421,25.8103804858777,23.397026364662
"ANGPTL8",36.5350268465108,36.9890199811701,32.3685860935836,40.4031470627776,32.2967556260326,36.1515084967949,41.4379168511046,39.3899522694759,44.0815669651632,35.1151857969674,36.0955891449982,35.1316558818718,33.0548441568443,34.3472724853574,32.996694510131,34.5486983974696
"QPCTL",20.063554756083,19.0363256783525,21.0755320336495,20.1376908731088,21.6290368363663,22.3271172295395,22.736050474953,19.4646622142737,22.461260618937,20.9377967825872,19.4836517952271,21.9779897934618,20.6678842540526,23.0883447787877,19.1187767670512,21.4936892971965
"LGALS13",32.5511707268558,31.4751842624832,36.8122678166027,32.2153828687939,31.1658091118406,26.9551298131964,24.7721408860774,23.754556734522,29.4668797974243,29.8192815984018,31.515850247028,30.582328718034,34.1555976013635,31.4205110251254,33.2872438325152,31.9168835394193
"DNAJC22",33.4583008519093,37.4886387758259,51.6454731521274,35.6949752348684,44.6267617597079,36.5672579382642,43.6414522448343,53.1320730711057,46.829891911731,33.5491660258194,36.5625568390533,35.2684025062931,34.6610550572057,34.0837170132226,36.4632145353602,36.7484906688989
"VAX2",32.7438111691135,37.0333408503283,28.9591823797088,30.9197453507562,29.2603088368781,29.6452699223378,30.6594521010187,32.5178388918418,37.6702798563765,28.9095733596082,33.1786329918363,36.6050105619914,31.1818085643925,36.6311812128804,33.2758610304506,34.6819750067017
"ZNF557",55.8005851433323,53.1417782085195,58.0775633737869,35.4206969138064,44.3407154319137,47.7730655031934,33.245564277598,43.7956158350456,52.2779432407831,43.2280360009897,48.4265908506264,53.3079239070952,47.3350661928303,48.7764626245681,38.4387364127138,39.7023354432274
"CHST4",45.4675706595539,44.0590014774557,45.4033704842538,47.7548393182115,50.7233611953175,37.9283732098211,41.4552596927911,43.9647298621493,50.2600859494851,47.5386197240852,44.3709531216357,43.3985666310545,48.4214752832632,44.8716078857573,46.4680213587028,43.5767454099571
"KCNK12",22.1459271955988,20.8625723227845,26.3494510763595,20.7212158930278,23.3383731166934,23.4490998394353,24.4448175116751,22.3899018713918,21.6676552081757,22.9750901169547,23.2472283279544,20.8489022799958,22.4318361123044,24.4279746383463,21.4995653812989,22.4075531420232
"LINC01260",59.1688999438772,47.7764533961562,50.5190967787151,54.6784046320743,59.4483342038147,60.4662653577002,62.0423271961425,57.6531682822834,46.452250513311,46.8923197452522,58.4837465579042,50.4432659553388,60.7036564704511,56.6913925044289,55.144807630698,61.6674326727271
"BIRC7",54.756458370092,57.769299264262,53.7489642846976,52.4717078146139,51.4850770375282,56.815838558723,79.3265630322907,90.9907830772216,75.420627201698,54.8892317613115,59.9367604960243,59.4280570898375,45.7356690118716,56.2952023285569,52.9995664026575,46.5701503754915
"PQLC2",89.3716540006082,79.423509927665,98.2082234775181,90.1281508790379,100.55904453103,84.7345494264958,92.4071633420612,79.5866214848792,87.5544246410095,84.2908103532414,78.9162670483775,79.0909243357102,86.0096346619541,95.9135477593252,75.6534927809242,73.3436911866437
"SLC16A8",63.31767958264,60.4789279496094,62.696831418965,61.3235733923781,71.9387105413504,66.8790965461322,87.4905606823025,64.9251922761646,68.1909077445017,58.4017835054305,62.7610566666066,59.1455314890931,65.4766482448319,55.1010742601409,60.15329412218,58.0360928649745
"SPTLC3",20.941574045465,20.2393857266663,20.9447463171027,20.5439600091878,29.8059176183664,28.8751341677711,30.8934961814395,37.2180732614933,22.9161065893345,27.8229012077069,24.5967828659065,22.7818029370817,21.2115736496877,26.1133218268555,23.2330203022732,21.157556697127
"SAMD4B",96.5941549008419,118.581831760911,81.5816386329582,99.5754354868131,98.0707095087928,76.1612255361947,81.5079598270075,80.9431733927454,107.802976698556,91.7866530538354,92.4676345413312,101.108083755693,98.8599435511202,111.631115168476,93.0927878286107,86.7361542097843
"MCM3AP-AS1",124.471507668139,101.896767617818,92.0041942944358,80.0986724779749,110.271707919616,171.610059061061,175.000983461875,147.22953035828,118.36293251407,96.9199731348693,109.204676388269,123.425300538815,114.527357807709,119.231049123215,93.2940258336241,108.330679519796
"SLCO1C1",27.3703515123001,30.8007189101958,29.6506190096262,32.9461159869196,32.1941234654136,27.7400592255598,26.7863938854166,26.4175639525872,32.8575069423569,29.5378551331016,32.0400964863721,31.5302802058582,29.9960802803668,28.3377612332374,27.4403916409069,29.5847438113649
"CSRNP3",36.0474832352704,36.754552352736,45.9810304794264,47.1148170984945,45.4486435174087,66.1197622484317,108.606387346815,82.16753413381,43.6785550524976,40.875579503254,38.792478639658,40.2123451085496,44.3087012780153,52.6531502424153,54.2498510773391,47.1618311073059
"CEBPA-DT",230.209488514726,205.944366173454,263.467233873909,188.184966461693,216.269689384854,273.874355098171,211.322240999035,235.983048346615,238.131896240081,209.615299022786,201.12293779255,203.993583249779,223.510172704591,231.075550456884,215.20131479983,196.376033319297
"CCDC15",42.2778921813985,45.8800141886944,54.2358801463189,30.6684934215329,42.1262581060658,97.671478800451,53.502548196472,56.2945461091946,46.4788440434862,46.5515253040281,33.0184779559866,41.1155067200823,46.301063083001,75.5722351077741,45.7981887167058,42.1776271927808
"ARL14",15.8430695599709,15.7742578470348,16.7312657009355,15.9942616342753,16.1800583172976,16.24052523279,16.2055004783372,17.0533125125101,15.5741608771417,16.5142707025497,16.2055004783372,15.7064791625357,15.8966340022796,16.3967996357047,15.9022039810521,21.5355902987719
"BET1L",63.2135251088518,58.9456929720846,66.487625384742,58.8978563501316,58.9723437854703,68.9948313781628,65.7906567255355,68.5735604883411,82.934306610254,52.2430281240646,44.167585078204,55.4107673328394,60.1206934651604,79.6911235730366,72.3473470517875,57.287211322187
"MYCT1",36.4472631122401,41.4649358651399,37.7506315182656,41.194196254438,47.0068416514596,40.2346415438526,40.8974570875018,36.7611512849803,35.6908283826008,39.6241265358681,40.5101585575964,37.4057412367927,38.0410054650768,43.2606976826997,39.2510906904692,41.6839557256013
"SLC25A21",23.1470065742998,18.1423266132821,22.7705832861263,18.9206941544207,16.676905220538,21.4155728905742,23.8490467018206,21.9435489356143,24.4437873278378,19.6204406824387,21.8790385561672,22.2269344356343,20.2209349055519,22.7483962487677,22.2762788555824,21.3877531437648
"SLC28A3",31.4066664475168,27.2142547135177,36.161386406892,30.1196251178871,36.0708719147824,29.9880211023404,31.4346867365143,31.4455900893143,31.2728658471023,29.6616324872167,32.305339879967,31.0944465540901,30.9640677941514,28.7090637551284,30.5348650866828,26.5783693442202
"TMEM230",2169.54284436487,2188.03383589684,2011.46573185146,1528.54554187288,1043.54288193825,848.936285288882,600.141523995613,630.432633038126,1543.83855372638,1076.22897789113,1452.58558379536,1813.92697847915,2138.60804187288,2237.58486636704,2152.83070716824,1605.2290090722
"APOL5",36.3325115619032,33.6723271057581,36.6251865021385,35.3743909912001,36.2572039756771,35.1831643764124,35.8074750556453,31.702579313574,37.6964636658531,33.9846469597247,31.7454255809488,32.0797821894408,32.523632486306,35.3312353133109,36.5941706103577,36.8312434499741
"CPS1-IT1",33.8613033591829,31.2466021185703,37.72908626602,33.919186486396,35.0969470379631,34.8594371688785,29.8301625670195,30.1549035567365,32.8833733682812,36.7916099450788,32.5884691474018,31.9601744297838,35.3514893080871,33.5072908366679,35.0752835640256,30.5992272271278
"HAND2",27.7298020536883,25.2738207630445,30.9060267815823,31.5324269175317,31.5000511136008,41.6701354146462,52.2586168830817,33.5912347664247,31.5453631083214,24.3901433840832,25.8506949170327,26.0866523809496,26.9476834486167,26.1068739689567,25.5827450650581,23.2135722275097
"GPR75",31.2021589948766,34.7938572745651,30.4566432052247,33.0304509445635,34.3519195739962,29.5338288031233,33.3221926586772,33.4388231942176,33.2777332790784,34.8652385633933,30.7053901298665,32.3955759548871,29.5789350918191,33.862428069519,30.6407177663366,33.1202394593021
"SERGEF",127.653478841431,95.6487705960546,140.635783595598,147.198589463569,115.209473917926,180.92399364419,208.675046779155,170.216184271813,219.045586040855,129.231563563251,112.448288673626,134.664706125619,101.742747824492,93.860869580029,125.841281829964,110.047687540749
"RNF19A",154.389481931476,189.821630787267,129.195729001592,197.920951428382,123.34560935694,170.10100520456,127.102865749738,177.887915152674,168.276408486784,196.022495886577,188.666662915365,166.302702448663,210.239378986255,179.063909591333,202.343399788749,173.765342872332
"MCOLN3",25.0015267980852,25.7766557438587,30.2787416485736,21.5315279910227,32.1994351403257,20.5303066421974,18.8994825743506,20.6338031467179,40.6828851197573,24.7071548880614,24.2496429367518,25.3276147321041,23.3567403878481,27.7196517259952,22.5139926678091,23.6003639070352
