"","GSM506013","GSM506014","GSM506019","GSM506020","GSM506023","GSM506015","GSM506016","GSM506017","GSM506018","GSM506021","GSM506022"
"GCA",151.018946120564,123.248426761793,127.118981769942,98.5722311288474,133.702779878414,126.314216420348,75.3663137303053,81.0518555498351,176.004758223338,162.717993524378,83.8635580701157
"STS",24.1324629876238,54.4900068737597,7.48739716596017,82.5702236943916,42.9591921548961,31.7955060860008,43.8215109186058,7.21032167807467,38.0858817506243,53.34905958295,13.1073154184411
"BLVRA",7.47151566040159,20.4121803075833,19.7881794369724,5.04714527966553,15.0659207050041,32.3127427254609,17.1794122421416,41.3891520258754,7.08724517906139,13.6208563932227,12.9661226419065
"MTR",113.866707646305,104.468914158219,45.3308745990691,35.708887739406,80.3589127226033,68.6695129336374,52.1418048579749,29.0599814652742,89.3703993249566,55.8402936200777,34.5457004489149
"SLC25A13",117.672634814718,62.5757893299286,112.252777626133,60.917803596787,90.9611369403627,71.6741742867192,32.2956326302551,54.6938446594559,88.5395784272501,109.709078648362,74.0520873639005
"GPKOW",111.689164257405,159.151950945384,58.9840451632995,27.246749576875,138.360181006687,125.789849707434,108.875219383071,96.3795747950796,106.081267083994,83.4450516331115,127.727028342206
"RPS6KB2",26.6792639704952,55.7548820499316,53.7431830728513,60.7523800427302,37.2595337476531,51.9939495226595,19.4791151409046,43.2855525317837,33.1910101726159,62.5943736559785,51.3656570131278
"MANBA",79.1799524675244,108.485991947997,98.1510727393802,83.5159110878492,108.625660907257,73.1616084581867,88.6570169261238,121.048087799903,103.217449964172,112.89957335416,127.762610866079
"MRPL33",237.905125363781,292.881398732692,331.150912521544,309.736687644955,234.065159723754,231.959165452742,247.652977809188,242.352015272577,356.10241339381,519.320646656999,315.0430136144
"RIDA",393.440148158272,376.881011233124,171.641384397364,294.687301410131,395.894074871276,352.00851048169,560.024003084783,327.853873600662,424.909641908987,230.922579794079,624.369016033894
"DMXL1",206.686664027779,109.48840498509,141.809984707507,41.5860794674483,98.1839945806311,127.018784017915,112.855294551043,113.003561993983,153.228169955259,159.682554739218,80.4288076577951
"PCYOX1",2.73905205238174,3.08721129173882,18.517287103236,25.2183798925188,2.08455577457655,11.9841085140375,15.425941591297,2.04827937633094,1.39888871974001,1.77332143979202,2.54271159705528
"SLIT3",39.0148891239115,17.24121410987,5.6064781657484,23.8339739638075,17.1550895519902,18.008177661668,6.40757686789288,2.4719410201207,19.0336549865067,30.265879780194,24.0996435840458
"NQO2",139.657243070718,104.126371543074,96.1345678885132,92.2191214506233,211.045308259962,61.7135250847817,104.256088576338,107.004007529746,99.5314608446223,83.5159110878492,103.512064398741
"GSTT1",8.88478708632564,339.148075641141,157.18913343299,65.7068860516252,6.68642753030648,263.962843531725,98.4384357218378,95.9151987564092,198.141647573629,70.5776537047939,68.383922846383
"SF3A3",94.4170031474642,132.515722741841,155.088962756683,111.689164257405,122.820692836466,159.751395996072,84.4127716973066,124.555670726949,97.0515249707112,141.352493969548,128.004660278833
"TSPAN8",165.197708077645,106.663383269333,195.647294290252,164.177262324114,181.566910051742,151.541621703381,119.856973497064,185.645796313009,99.7614269286023,359.867098230551,113.937515616563
"PITPNM1",153.87429623696,141.470830935642,66.3933142558821,107.894852813644,83.6935556248522,129.605583274342,113.783271702125,23.5555706978546,136.166420150366,14.9782009422561,128.187673942898
"IL32",9.20680527427584,10.0140677158193,23.4757372565284,12.5182381039869,8.22851504254641,7.19532894576963,4.81358671386502,5.77210063883194,16.4815795761889,16.441822720921,6.40962214141032
"ELP4",86.1456573075427,99.9146707667529,72.6257075775879,108.709888258075,113.937515616563,145.17171109392,91.252987734012,100.515851717709,102.221864675956,78.1576497457156,146.782137115514
"C17orf75",20.2091925090613,19.3215140971671,5.10426104919032,5.46215054952117,10.5289965997835,16.1874261592138,8.65943515586991,5.03884871986199,6.52675572630331,19.1384479350697,9.88313517108705
"R3HDM2",240.538117246807,207.132564393397,405.03165502681,331.731974056631,212.56248597645,141.574102815299,251.932464986439,390.923440964793,258.000692396968,298.581385774892,268.655274285022
"SNRPF",120.399211020898,127.910399521324,108.090171360562,77.3460928568224,92.5315363937585,122.772127051331,75.5367340333933,87.9047653072773,63.9516838865296,110.993339096278,132.174912876858
"LRRC32",56.7756818245603,97.663601983868,223.941265916539,269.510194023287,24.3264371794927,32.6088770400058,116.2002336829,185.111607362346,209.790188676165,309.390277594588,51.9020006782979
"RPS6KA3",62.5874182174655,65.2222068457148,53.1539054738655,58.5768198268908,67.0637987913484,80.6785648115596,51.819472758467,72.8102759233424,58.0188562239389,90.3255048655048,36.2008777097741
"VHL",24.6774876072139,1.8372748497319,16.4245163503544,5.09673167737216,40.9403123806042,22.0614406583282,13.3791597205367,12.087685487711,15.8636472241247,5.84816153295012,31.8006719461365
"KAT2B",264.422809951549,192.597763002358,311.745811299576,163.925269000748,215.865252535075,218.807467769507,275.848071650426,198.09856844565,394.498959983085,322.504023509355,244.682615925684
"TRIM32",137.654505262226,83.7779953675084,111.954001138083,96.2592652084882,148.612806282576,79.4588818355083,102.264481997091,110.218386659908,71.7764532965425,112.551511747722,74.398448977732
"IGFBP6",100.645745921514,99.796970225106,71.9551225885752,121.852128849685,70.3957238969269,81.9814809847729,123.821779568784,168.562907631912,101.30892409024,112.796999708134,77.8668244336622
"GAB2",481.904901322519,310.56012120658,527.142246067336,358.032561985348,419.44314170795,439.480744989951,402.744016481186,453.810310315524,579.772898709124,627.511569248814,495.825185365605
"CFI",23.8767379954564,92.658470794192,46.8635751309946,50.7653492948911,35.8995408248682,94.6111324809041,38.1272910491911,74.1210821697933,102.432764485475,80.740546850391,74.9457956504007
"WDR47",302.105658477952,239.965408563583,224.718973900864,183.074021151957,278.153519684178,163.954931076033,166.809294706119,315.192177606895,161.364417155669,186.484555332953,112.761479179405
"VRK1",44.6860327447689,48.3551914969937,31.0127772077883,5.52366903936579,42.9992451559686,9.56671065086034,30.2583389402264,18.2457878533241,15.850609075543,22.6053185479097,30.6930851006454
"COX10",98.8983559915692,109.367542149845,116.213781192829,199.292525703127,139.751541482947,100.672883641218,124.462289691973,170.085572984151,92.8723468589276,118.912623230599,74.2187889034252
"PALM",125.948588748294,131.301804851928,230.36117634967,313.757793932996,128.21732651333,153.496910516692,207.678582205281,293.986892898236,198.67153221404,125.529645227239,214.230564732923
"ACTN2",110.437616730786,98.9122594536052,90.4236885580384,84.6294617631782,75.3970575224967,94.2204234098764,80.897933186084,153.719370278597,115.485738567092,112.711656415525,144.254053043036
"VCAM1",78.1170490126749,82.7966156467944,117.221656449478,100.742494221682,40.166022754483,96.54478700457,60.591970257113,91.9675080775951,126.934857160263,126.775779830175,137.062049696606
"ACTA1",6.28874478704005,20.2314615670717,3.45407647504179,2.20733790179221,22.9002031205862,6.98842475910593,21.2679846378491,2.2564275249513,6.8803716606556,3.29486811857477,8.15563397042714
"IRF9",212.803117945639,289.571378537797,331.944786867006,442.583096932274,157.461209977109,352.622088893302,215.462652723551,269.891022030128,257.218382653597,330.375356415467,321.05514983814
"RAB21",217.824585072327,209.485748438379,203.263957337473,216.315234250647,206.141333286405,253.668773929136,322.624222658533,199.832775264068,206.091745486674,265.76483450908,187.318464471019
"FBLN2",7.32517504464773,19.4232463507946,6.31007661216284,36.7559139746405,21.8024567150023,63.3779405588195,20.143001116528,28.2500731559492,40.5302668418258,31.6766658470347,3.66607264926488
"SCG5",1003.83036685041,849.730421714287,827.082597017712,594.354765459232,1168.05184468043,738.298363324533,680.13628840714,732.27541726275,447.359694706601,668.493003783857,511.738524419848
"WFDC2",61.927474115828,30.5942307729473,47.8378596578569,37.992407774417,66.3933142558821,50.0308837923486,63.6144448846832,86.89416596467,59.2004558704641,44.4721982706658,50.1395872299728
"AK6",113.980117160873,110.640497477278,88.5649383789865,54.5418999941409,123.125026671318,95.4248124212539,60.1389211653412,76.9250379602803,92.835498481923,138.156988948328,79.4428776694604
"TUBG2",133.941679463473,108.875219383071,95.5164675748565,166.285249836175,103.452314872022,162.96035165343,97.7896430766635,80.227873877692,102.000099748592,93.0616791975455,131.377415836762
"LYRM1",177.049979186582,167.238965668094,196.049025078942,131.377415836762,209.554571478644,130.976131864681,100.171156399754,153.541216328786,121.784668767599,128.072302989471,110.712420238897
"TAB1",40.2296621873635,38.01362081352,43.8055354532688,44.9196704838169,69.395755358209,40.946212452553,37.3681691217233,40.5726045298929,42.2454704061824,32.9172182466768,50.5044676513326
"CD82",55.8158348133877,88.1329362672804,22.1495211731725,19.883681547662,86.2001131840292,17.4263232973189,81.5495028642604,79.8326187632722,98.7181535439946,41.4514550968916,13.3765951825802
"PARN",148.244688232994,138.585780474157,149.205992719093,123.125026671318,205.584352457338,145.547264341498,167.019594890023,186.277043724966,162.39084138999,126.365362651034,112.883664738711
"SLC9A6",731.330226881807,717.00678555458,566.609291278854,691.716388429511,738.298363324533,592.976334933485,569.199818448696,703.739279949257,430.812256150453,352.44410961838,538.152197390815
"ARHGAP29",98.6316182259622,159.99194887506,137.305896621255,96.54478700457,85.9725869121931,89.4393598540209,122.944337663016,154.807923827376,212.3929676823,248.30406272152,116.350170916432
"DNASE1L1",15.3991002246348,5.64390896355724,42.5358597747272,6.4842019303835,63.9317265063432,91.235489611585,71.2942071142197,88.4199583468337,63.4170078321021,63.5051272784247,22.6393205592559
"CXCL9",36.7895022038419,32.95030358118,54.2477775527164,80.6407790845527,53.2720673111665,44.0320741168912,49.6429626592842,37.829563546986,32.6699148434005,47.1373725926633,44.1631278120861
"NDST2",154.002997938917,140.829846930173,164.890401056948,129.623863300064,153.113177617257,121.399267845367,144.887352556932,91.4209236116033,144.003837132676,140.285400832503,170.125542749478
"CXADR",50.4712566293239,54.5907165343081,37.9182758526916,61.3423443562194,28.3641413300396,42.6421488391986,106.933023531538,34.0644235752324,77.6307839188867,55.8212446932956,59.6486195965545
"PCDH1",21.7818745734718,40.8631008667789,28.1414788635991,87.9047653072773,34.934366011196,33.1210936865189,40.7809064533933,34.0706340091706,43.3012845584031,56.7515075244918,36.9939130820781
"TCEA2",137.601180674422,189.429890286924,95.1337851298582,114.558971163183,155.573841649497,128.731778802494,122.881447555642,115.485738567092,123.125026671318,103.713986850789,95.0940334359506
"NR1H3",67.2150948403965,67.3345323846299,60.7212671015803,63.036725847758,69.6390229354306,59.0107509651554,68.5444476798084,60.5055691369346,65.9349646430799,55.4703610544082,53.5486666515222
"CHST2",127.209099605115,170.823876570897,212.432819432377,138.645124613341,185.695627534753,111.954001138083,132.070158164155,193.270463885685,163.882888674779,264.974389706055,78.30525176876
"GCLM",49.894585585522,70.4445973464932,36.189839855773,6.91967318239521,77.9555981984942,124.003717592503,65.9349646430799,41.7890239870941,37.8514172501688,62.5028045639495,53.3081148558411
"NFKBIE",38.056432005062,46.3177400976743,41.8909208876913,48.1544760237247,60.7086184308249,39.52350954005,31.0653456702438,34.934366011196,42.2558121248408,57.4811932235285,21.592063690953
"MRPL12",98.3902564540217,131.458259949064,151.695753706114,169.916998641182,105.88763992181,64.4473573574213,68.3014053313579,117.935837472465,98.527261672841,144.644240521317,142.33447620386
"HLA-DMB",152.039844669085,134.803990106054,146.320575054637,177.478751447702,158.972368886262,280.804136710164,213.404696512576,151.150384115081,207.485801390056,118.259054567128,477.969397740291
"KDR",32.8212839990104,41.2598761030667,24.2301846852308,7.57262570110119,36.3469053824627,19.621770150781,17.9710421969842,29.886757047753,32.7521518530552,46.1512874819535,21.1687556001266
"ACVR1",85.4635452738544,79.2337125435311,94.7698490759567,101.25861562877,100.930331529189,76.6288186343606,88.3860546012873,62.5757893299286,106.663383269333,107.295276118331,63.9317265063432
"MMP9",75.8813477076318,75.4450531264726,81.828170209536,122.530290387546,84.4641417527511,114.352475157349,112.47005572766,105.782051036598,147.324655673217,143.026471053704,104.168658564
"NT5E",67.0819610795487,44.071704345336,24.1197249189617,36.4901543881394,21.2346433124513,43.1474300296596,45.4388136746959,33.531292969349,33.7439906133131,22.1251734043035,37.657189289086
"VASH1",120.534075002929,121.322816902714,136.617090057918,102.785188235691,105.686767298484,117.106699968544,115.218961438491,120.445797068702,156.41703646481,145.519275243669,136.370918726146
"INTS9",75.6911575731039,66.5842774385257,87.7350663584818,165.197708077645,95.6072698675867,79.6143138580725,86.0059969997274,79.3048879366171,70.9558765028315,97.3344818275205,81.3097618543651
"KIF3B",86.1349061269281,91.3034130918778,28.6302333550301,57.1436397073139,40.8563416487896,45.7223555353645,125.213334867722,52.0696214900392,120.445797068702,44.555697738124,86.7131183562716
"CSTF3",130.898107450459,159.618203963342,210.700093101538,187.483186542236,174.50132211095,176.220288640678,78.1875713044527,187.425697532067,121.276595839196,123.125026671318,149.921745974668
"CLCN6",328.633269366405,293.986892898236,281.974009461229,224.597319874585,302.892098107986,220.107060710719,203.974604349643,229.669438719227,188.468665365751,224.135320704641,223.332769526936
"CNN1",5.09673167737216,29.6735432961132,44.146211850456,16.5902417826362,38.5851483617513,101.345235913889,20.9631327764773,100.626151996165,55.724256507136,238.751762205673,25.646233708593
"PPP1R26",155.680047629718,157.461209977109,184.377432108659,101.169008810696,114.024145788877,139.538739531831,131.146522111836,210.700093101538,180.481084916913,148.815523751356,183.856989125979
"E2F6",38.4317476259093,68.892434218469,99.7750106003671,56.7673372086773,41.3348272261136,88.7987569728776,46.3440197221554,44.374673605856,61.7257189548625,86.7587977102418,72.7509016554702
