"","GSM77362","GSM77364","GSM77366","GSM77368","GSM77370","GSM77372","GSM77374","GSM77376","GSM77378","GSM77363","GSM77365","GSM77367","GSM77369","GSM77371","GSM77373","GSM77375","GSM77377","GSM77379"
"DDIAS",44.9844796072987,53.5922151788106,52.1275366522285,56.3945007246774,46.5167517341461,45.9488265268293,46.287864316604,55.2345511207174,53.5295137881546,47.2543230498532,54.2065444553647,62.0673543299794,67.6689603102192,62.1378778864833,52.5674175849616,58.6963268575126,72.8254265921198,65.1596628983859
"CMC1",153.859704307536,177.442278616273,254.248049839814,212.329236149359,175.693036110197,221.693036095906,149.616766674312,187.468189227606,135.825451701026,283.35522730728,191.677098214728,144.171208569198,108.868511025548,119.515505467186,133.857835719923,114.435924411205,150.832119587328,154.244866759275
"TDRD9",911.458075360149,458.74701948991,1228.48962397104,799.395385796419,750.915258318127,639.205158615965,692.654783728457,1181.94371319885,135.578661218337,154.881371649827,216.248385615117,292.93728224085,315.951187584617,101.779763629828,316.79178642694,56.8928270531854,69.1136470944932,86.0899931249125
"DEPDC7",10.9021826467165,11.9603341074615,13.0188177391085,11.8647634392493,12.246090646749,13.1144794829494,11.2676832215576,12.3281549403713,10.5190670265712,13.5320134592301,9.04114419375746,11.5496400746585,11.4756194831378,12.1834931596621,20.332477502767,11.7341165700298,10.9186667180883,11.6900016537579
"PCED1B",190.221587225673,153.388784766543,174.813124324735,172.580215307965,136.693073821504,166.098695474271,130.671790545391,161.344886963488,127.917721478892,259.155103443011,201.928341751897,223.268381362174,320.544490896457,278.248591651461,223.19188716653,289.250808127536,373.088669857268,226.735717070857
"ZNF565",101.167581953626,134.84537898151,115.352937531773,125.409123228489,120.834034698629,131.936433022702,161.16094750328,112.353528784539,104.537497119191,82.507110981591,122.897719954939,102.352240998778,108.67201564812,92.4407440968847,108.155050081117,112.740081990839,96.3330672454086,90.2714576351995
"EMILIN3",156.432928334795,149.079791013936,115.179190739828,126.775565094718,136.693073821504,104.980867962077,146.290070596616,184.288804902127,212.353174365369,96.1507933101918,157.847653307738,129.859826567605,104.130939126684,163.349862253632,134.984797860039,143.905441536935,207.970813873687,117.330990454757
"PI16",174.908571469469,161.498297304,161.939164738346,167.085822645019,209.40719139977,192.466914599044,173.368756644855,168.998171132564,199.827953000506,107.538199877076,142.13749455038,190.104416424616,197.209356181711,152.262922582083,200.255293807153,172.258136013917,288.854868490958,205.774859544701
"CLHC1",101.177656847516,110.9131704259,106.669948384289,88.9487540019195,98.703382561874,138.408581060883,117.76083990616,87.2651814882034,101.397305610689,74.9776626486671,97.3354740103785,79.6341961328023,73.1811915690743,57.6876567044931,100.507069214247,77.8724084978405,44.8636117441803,93.6174868520435
"ZUP1",121.39920024029,121.929229445088,145.256784404287,129.126908801668,114.361040100848,137.987417323983,131.082025056846,127.116313567608,119.639314084995,152.86623327032,143.671936110831,126.869681599211,131.894575640897,101.363881839612,139.210638750733,123.570368905139,79.6571559645123,113.945648012937
"COLCA2",221.919334807984,252.780905128097,300.565246236963,191.953369525075,142.303120000719,195.845173670021,292.599630121526,251.162359992216,167.370961065748,287.012131315213,249.199087242654,193.019874104893,61.5443621381669,118.971479519746,155.511725646845,153.225809630781,120.68527787633,129.859826567605
"NDUFAF2",252.582667266502,317.539357540197,384.117495617519,290.477325324408,400.276425800818,302.846051236375,347.359702762573,409.716210509434,340.526369429239,324.371637113358,329.811115737187,330.021445977742,309.077816516646,269.69352395697,296.840717685284,270.688637273787,211.137480540352,303.262354045255
"LYPD6B",57.397948180971,41.9875768805656,51.7531084130923,45.1032337005515,44.5703658889735,49.2216973776205,37.5543571837184,49.0075483003209,52.2834578087959,42.423535755879,51.9516266890049,52.9229826178319,52.0057339331765,51.3522827053293,53.7869832784048,56.242842796025,57.2263857208989,59.3172161881142
"ZNF784",155.418179152653,133.117186633474,151.919846933578,181.50400221474,159.29884544286,194.181334665076,181.695436484689,149.038588599309,104.462467906448,163.973478944127,192.077920760761,169.098434334935,149.526372972113,237.699262874638,178.803673553794,187.994429308489,250.836764279667,183.923293217096
"CPNE8",128.153694607099,131.293815662162,95.9362116740435,116.792429977566,132.653376355638,102.638238664176,107.085360129677,117.855219087856,82.4081208469691,90.6036782728831,96.5685792678336,55.009234929167,66.0464423047505,77.429758545431,131.026469501308,48.451611768701,33.3375995085655,71.7822772089513
"IGSF11",33.7216201051295,28.7842512646191,25.2795107707822,24.4730059956764,30.8137605844168,27.9277203083475,24.1407956047418,27.5997883286567,25.4180459756686,26.1934221349942,29.4047197111709,25.9056479119325,25.7756961929353,34.0123882131311,30.0054027692814,25.5386357045435,31.0765949454479,28.3699742018869
"GGTA1P",264.658585670882,414.501990155028,401.777402580565,282.059706481923,323.574792843578,222.839410324239,277.097388762046,288.746862737971,214.488340355547,229.127948716979,195.693036096004,536.598912657053,328.649826296939,200.126411520491,365.753172993962,212.59236527329,417.362612246485,347.248591651462
"GNL3",47.4742224598326,58.2903330821417,57.9159526910734,54.2353488092106,54.4524647368883,52.5602949982884,60.7580573627768,57.6079647096698,55.904428341712,43.8130338455616,59.4669644486564,59.9330374881135,54.3688610782197,54.30803671083,44.7562203103154,51.3354047165523,74.5739158845508,52.5592748060322
"PRKG1",586.130410598082,784.771571260989,844.779678554814,629.590493253196,682.88325191367,606.209305079219,497.460360648561,521.435985810012,473.52529609112,195.849638059676,174.068075365721,544.018650678308,213.280356642376,270.079950727587,532.898773480878,206.613185193593,428.54707477269,480.488112342553
"OSR1",64.5040060510472,75.351597673129,85.4562061120518,54.1617761384207,110.244817458243,55.4923846754645,88.7792246189809,50.6849775817199,50.5130114325568,24.3044745130372,24.8152732577931,152.268675751588,34.1487920782727,26.9495103574442,63.8395204500106,33.4167413430271,72.9481595072474,54.5411464143853
"ENHO",66.2232096892922,66.2095697802251,73.6808220254641,72.0194452709879,76.7381933763859,58.2673019175375,70.351408637295,68.7890634600747,75.3534462671226,75.0275126303037,68.7489490557318,73.0229561392435,72.0708638447403,82.6087576367833,68.0754189501805,76.3782436938282,111.214820793973,69.1672397150365
"PLIN4",89.1465934869413,96.0095196219525,89.7411354984002,95.8596399994096,93.7353380199288,86.8545436898515,107.381940000018,89.7752230600607,111.09755273248,91.1604939019281,99.2148028778555,104.32685542868,92.879596374097,88.5306407562123,113.050687831495,106.600262644731,144.342308540233,92.8994775675358
"LOC643072",120.192164053216,115.238388415824,132.473705982165,90.5206037695389,155.731374858574,123.25620755894,154.938047201598,122.748960439711,128.618914693798,68.597589104367,88.0599457617056,123.025882025452,85.8731081634488,106.881376689195,94.6898633547506,95.8099541365724,63.8511643480548,107.618058570924
"LHFPL4",133.74865679335,122.892485693455,134.015692635004,110.689678837241,129.137620604436,127.931749571336,113.364004213875,121.08240236946,136.666133197986,135.387906457786,136.818559831863,137.384115137713,199.903670687171,156.829129205188,112.3368695413,141.001323932826,157.274404030556,152.573640353403
"FBXO16",104.382995463008,111.09380497816,119.173794948495,104.40508490363,135.624929589092,157.02815144267,117.19384260081,94.167168725751,106.678650047537,69.3416375923319,127.918437562752,77.0694099669902,75.3034510616289,68.1068974570298,124.37525960751,73.10346220565,97.5471019413027,107.912899368935
"BTNL9",146.20427774558,333.359702762572,132.208687742246,207.219832891205,190.745613035281,222.451949454814,197.178597387788,148.328818413103,113.249826710294,52.4699068539336,105.291962232183,134.54995304745,61.5057968477749,96.8830631579926,196.227212319264,65.0945547682973,104.08457322904,128.089902140905
"MSC-AS1",22.935945589061,31.3059946049279,23.7468179374435,23.7171705006055,24.0622424759286,22.9014851409415,24.7490186963388,24.0312012192051,22.8204586579711,19.8527632958086,20.1202690653675,38.613857212016,24.2553430910913,18.5993471685844,25.4317235646254,18.0180927624212,22.0049781447398,25.384540001951
"BATF2",66.5578359875417,70.9029441779896,94.4126235406915,64.408333657486,81.1127282349489,62.0646440815673,109.297738250905,78.6620799130013,60.6536002122568,58.5704324156588,59.590407312593,82.6213949877654,93.2979030625068,69.3324093252647,76.1271331884759,76.4542802435797,116.743123542471,85.1381121181217
"PLEKHA7",115.852862076677,126.551356130582,126.097411549449,103.248008830461,120.207139440266,168.725438306588,168.540468042018,123.624835476209,113.604392768359,138.574872591434,118.749257297805,95.1522569846603,157.75174433437,101.540606141303,143.918824115328,132.719306738439,94.7289622331511,120.97849842162
"GID4",256.007189273159,282.027227187295,238.310346394371,227.917859284079,215.853963439508,238.310346394371,281.439399394569,260.591524631899,221.170749107047,241.311295753761,215.516983176475,204.026746874542,164.412781269527,195.703878496074,182.757371550924,183.299884769325,199.06367402343,172.995730548338
"PPM1L",106.415900426171,119.640881983808,110.550465070965,102.510001271444,102.498513841443,110.385822820671,92.7248733002231,103.883623814348,154.023061808464,74.5492297345011,52.0796089774461,83.3188407731847,50.0494613171965,57.1813168989042,98.8443747059696,41.100856850677,69.2498372501176,108.391345621428
"C6orf226",140.733974243673,158.793905130721,316.864883345062,190.590724755548,261.062210165781,208.666868211572,195.616711421825,164.044622840814,176.213882098347,157.808719710072,178.804147213345,228.415258318128,157.730998787324,157.525486433901,174.546212437833,178.488988168609,195.824673891989,176.944116579555
"ZNF319",145.581933156624,167.094170727293,194.037986688106,129.006521310483,169.88585218929,140.228144329391,180.415258322738,192.540875129655,143.102236601265,169.690635525941,213.604114824398,154.67039050242,156.357056115927,271.910762136396,127.582097968608,192.034107612894,173.693036116247,136.859740488168
"SH3RF3",86.4365279361602,101.66844940976,106.302431656638,97.0419645310861,103.259740668903,84.2576632972819,84.913489998995,92.6061096235888,76.5714534537788,100.645370282788,67.028606864308,161.03106788586,97.9298500612165,105.976259924592,161.244756405135,75.7882122187814,192.643475130989,142.233192177729
"FOXA3",31.9427913543814,28.1528018972623,28.9418699160455,33.7174746287878,39.243634412388,36.0012745184253,30.6271865291887,34.6460696674933,42.0511509716147,32.4835599886428,30.6144936149703,42.8451169896176,34.1343222100117,42.3404343276738,28.8051734691715,36.5732562850713,45.9436674688579,45.1087464975301
"GABPB2",619.365929720666,760.402167717253,624.711308899915,632.115715407284,510.395523553392,654.761315806049,766.45271348964,518.20636597728,749.54163429234,504.429955902258,402.255515342121,554.311947258845,422.074841569097,329.858447431625,576.018097319263,401.165319374601,380.157991467667,530.941361585837
"PURB",67.3630293854655,74.594105044454,71.2989039862019,56.4633739550879,76.4898161586,69.7818081190248,66.4758721919537,65.5362793539813,59.6542080467805,65.4714901667706,69.6779238823156,89.6796697734509,72.6916639774165,67.6410596862364,54.2371446321862,73.4907016462364,106.402059262709,69.8961275085917
"MASTL",71.4886626951012,63.2571125373695,73.6051244282822,99.1449294479319,63.4651246856318,77.1285315221401,61.386041378506,61.1762529684213,52.1826860079768,88.2446795837718,85.1545186892372,57.508870548125,61.9541942474405,55.4869296257119,65.4163273076677,62.3213480487229,28.1359993499791,56.3804306131578
"CCDC191",374.904352838051,363.844180319492,312.449844485679,378.962099247131,375.573985282616,345.702207778974,413.703579581145,261.960920220321,298.122127194783,276.216075915469,269.74899542697,295.207269146126,265.375148834407,227.416856880361,340.065360471712,292.85366857497,161.327885857248,256.800345982512
"SLC22A15",77.1060756071835,75.1245710143765,82.0516799537551,88.0892023181171,101.977532868934,79.9497534165756,87.2092172640233,79.5382960223271,98.1430411242839,113.933687556513,70.0973039551818,86.8562320949268,75.528691933039,80.7288372849955,89.0001807038789,63.2575348598647,38.6383318876174,101.340733724421
"PFKFB4",109.563128659562,109.949540809313,102.21411015178,100.562300239768,108.905474213925,117.469429311184,95.7089337896939,103.573740341625,94.953361028531,128.258307165315,97.8984436914082,103.804356230725,92.5098147463691,104.668574764955,112.80575601086,105.473600076148,122.92386521695,106.351715825502
"THAP8",89.7628944466735,64.5178984536701,100.700925835432,89.3522537386046,100.511095036591,94.1382433891794,104.695371612265,98.1916848157331,104.267137265794,119.90490430315,110.804949657624,95.4062385765698,113.249849071059,138.29559793364,91.8486001310153,131.519909086466,136.769068067904,105.775630421816
"NSMCE4A",175.480993594203,163.304147447948,122.265827485081,154.487932413035,157.640104290965,122.318902549336,113.513431239118,115.530320998636,111.472736710113,140.70660243676,116.015270518316,108.529256530162,92.1799356681813,97.4185736041695,132.337004837178,116.954000313376,94.4409884218581,85.9393748389585
"SPHKAP",48.2812940315212,57.3592532445998,57.1585158655641,57.4385005504831,46.7442725771097,56.3475271270396,48.3329788365116,55.1430757285838,52.2428720105191,56.3878583269139,58.0806860514985,64.9102230417823,52.2061907138839,63.5897726396945,64.9573875941124,50.9167004997209,46.8777770024951,61.5827538510387
"CIRBP",370.315827284414,471.506036083746,624.935426582382,359.602571853887,412.527362639172,574.175368843442,537.03591882634,426.259654088178,474.281113154735,466.531500739511,416.859702762572,720.550277408421,296.543258351466,308.693036095906,360.859702762572,425.526369429239,999.746848313935,472.175808199303
"ADCK5",77.3478194458369,52.7446962313679,81.2680483571844,67.383741618761,93.7512621430858,92.8393716427303,93.6511050470652,97.3301459183462,108.238130459196,67.5831838177807,82.2394906187266,95.0954546958527,84.0085523419131,82.236424909662,67.3647192875127,90.4082107795218,173.885136674407,105.267288936341
"C1orf162",92.7684439397458,141.3041649528,178.521190800341,159.483452413308,124.087010996008,113.002489417944,168.642793406466,244.927752321206,99.1048725581504,203.976074878889,166.799111320925,296.427314230489,296.41797794352,176.819122655387,234.136171052108,211.294934957298,426.4810156626,194.534502694715
"PRMT9",548.869318288498,516.865917459641,432.915258318128,436.932335143099,466.889218142279,517.973762652601,608.804147207017,438.874856111596,481.540026195884,313.339837447395,387.915258318128,306.13748054035,282.693140170472,293.209793505873,506.256827655312,300.661181907148,190.494615278557,367.774518750842
"ZNF662",211.287910063046,271.526369429239,236.554640613385,241.253974870014,201.661779268257,241.509885793592,280.015574019638,185.022721769243,221.017824024549,254.45146455184,145.688628869536,210.621593479277,125.637726383617,171.079560939208,181.368699155653,164.278844931851,273.438923673676,208.883277726995
"ZNF148",425.178076084776,200.3597027626,278.660651252424,273.304147207017,399.859702762573,271.988677055148,418.091572637164,354.107059917473,490.824091564981,211.443789103865,209.40329214679,174.63138230889,208.658613228476,338.574671851456,225.012973058998,252.700938873114,136.748629377057,147.705875543885
"RTN4R",84.2023835686592,77.8135494406625,95.3894494932255,74.3351973301848,84.7393088913465,79.0534427127178,82.0407930152902,93.8213997087828,85.6918219344022,133.347269338565,117.683704225127,109.105848404707,99.0641914311164,139.491574578032,87.8932852149079,159.501298538675,125.17396057363,91.3858049783985
"TEDC1",83.3234136138012,87.5671360745349,88.8647889724855,112.278943148696,75.4731425541216,128.899037173298,93.6136391795937,75.7851559949675,81.2166216974868,113.031924656109,80.367060923824,106.879140765357,73.543391888322,83.0375402504752,100.331316123111,72.2430717490998,141.193203140945,79.9608333802248
"LINC01116",41.9723732854034,45.5191989303682,49.6177311491469,44.0237398148193,55.6568499602953,36.3314303156473,46.2702008518436,32.0848472135507,44.5151449170118,36.7054061816075,29.5112315468768,48.367230433889,49.5297259160942,39.3194524564348,50.9663686427047,44.712055924833,61.8053685211055,55.2745417091846
"MAP3K21",195.376238668371,200.3597027626,178.660863629751,172.963382796823,139.220124128811,221.535090923052,183.780607343449,180.329910683592,171.169437020848,180.28657449003,194.650505932441,129.280826466475,136.141309247545,111.336484269618,207.049352765812,151.728380629958,110.540989429692,146.288417125174
"IL20RB",19.6575912577348,20.7483142028312,21.1742967530162,25.6668767598611,20.9824680213902,22.2189123989706,20.7865356649249,18.6809730578719,21.4440527415,19.4981126431592,20.3935825800977,38.7387184814953,22.4278305228492,21.3637113979386,17.3669131897529,23.6364077505783,27.1112709603953,25.5959282483885
"FAM83G",127.428738934282,143.250691128356,185.995252623598,183.137480542678,168.115382613594,225.370044205622,176.771594949322,202.270112138101,172.479277368818,258.461507363347,184.413793840007,189.866328580095,192.705942900856,160.024859682615,169.606335858178,222.644347387091,398.519022955423,244.567573081395
"HSD17B1",153.753275285395,190.559591880551,303.713441889885,183.712258162743,258.882855903841,220.859702762573,198.499439811662,178.355918184367,158.114194569742,194.636307204185,204.505786689221,241.272674118528,157.155485360517,211.56359117309,179.002969626192,167.140682413668,321.017810700572,185.237600060821
"DPP10",12.4589112657335,12.346652084779,13.106729512027,10.83740271357,11.1685191264807,11.0134789735866,10.160835462272,10.8654585522683,13.1800239738544,23.7002773890076,11.9643006985568,12.1322635116136,11.274898719067,44.839212266485,13.3808775545154,10.1834387667709,13.2524807328276,12.3831695718465
"FAM221A",224.595739726629,181.23811763751,135.201392609976,219.85078773864,166.809230197246,194.495883290398,114.386702614711,149.667325367821,109.972991045414,199.320252001015,158.84636839767,78.6636560138113,115.032879580648,105.028602266515,177.657242027083,136.415299959359,48.4801094718458,117.280735467533
"TCTEX1D2",343.686351767036,289.232499304859,423.233419595891,348.962136156546,440.985700507699,376.193036095906,286.968706465332,248.026369429239,325.696442078325,377.99418050777,348.271326673382,262.01108989346,243.672053741483,287.289178532862,284.793563441563,296.859702762573,235.385238844038,312.526369429239
"SMIM37",342.973764712719,365.688650720664,721.144661284799,440.710197809293,693.61921380544,518.492540717638,477.359702762572,536.13748054035,437.721984832466,437.945430228085,592.407386421485,583.157122378264,385.697961206642,368.568449903931,445.304147207016,408.711105185832,625.585328434517,482.653896830841
"PEAR1",179.429929631486,252.985768695421,266.704918719736,177.394912113308,185.325676077123,152.761434410554,183.38202324381,144.250181344225,164.268785613217,83.248543874616,107.514111451654,220.081924984795,97.7999056167052,79.9275447631818,163.459023645875,91.9324567770147,132.108992473206,178.96162096697
"LOC101927027",62.6692911794986,38.7387030498413,25.5608471835577,30.0488124906723,31.9145392896673,29.1677312564882,42.8400622133346,37.4099928268257,51.462210675239,25.3012439691476,30.0488124906723,15.466741150575,28.341502207366,21.3886086849621,39.0018208845413,30.1902360853673,16.5119774094476,24.1848882945032
"HJV",23.2790168629966,27.0440348340671,26.6589802467141,23.8117512806654,19.978179826134,35.7537429541403,17.998932752545,21.9264034575118,20.2059256073493,25.5962778745168,29.0236690139037,26.0313991520723,27.8061423700887,23.2771082847689,44.933658563058,22.9769188642019,21.9011362294251,24.6126293964042
"DNAJC4",200.645014880008,184.412146322196,277.451977670362,192.824101844751,340.72897399694,294.255308566729,311.761407910647,306.905528976757,266.410551945819,173.225489996222,234.61573471889,289.170194783605,215.730980683017,306.375885541903,219.368619486573,208.363592465582,355.637480540351,204.351875486055
"CITED4",149.837919104152,125.921983254973,136.901065025476,150.806869757867,144.223158511469,182.966036632762,161.482147993488,143.167466991666,159.795859247896,236.848658326367,185.672017308005,178.27890305651,187.483624645358,220.794997488072,174.542803349374,225.421077114012,187.511527944112,160.979351638579
"SRGAP2C",131.295108364492,145.915265215033,58.9325677939917,77.9736372684659,68.6826703789915,85.6387000440048,84.9340400511702,87.8228770620672,60.2739413590471,93.2680630442548,121.693391073951,46.1493221236917,84.7929838669525,93.318331755102,108.168552053161,85.0485649543748,54.6673877918993,65.4509658184681
"ZNF688",19.044171758954,17.3455487476133,22.2504269816157,17.7254817960551,17.8061538332017,19.2799929743119,19.5164762248634,17.4792203477819,17.7656094716442,18.4144779955351,18.284530421398,23.2142749717665,16.7389760336734,22.6931699211506,17.8161623854162,16.4079504529894,26.1857551334992,17.6030142814698
"MEG9",35.5167335387235,42.930029435245,41.1430561248865,45.0840642012366,44.4193204292382,41.0147304747763,43.7321847811562,41.6131129516212,45.3681761780697,38.4235492168134,47.4525005704861,43.7894092054157,44.5268159081942,42.758227735347,46.8497663556378,42.1338849966934,60.6064174659724,45.4604839341752
"SLC12A4",80.3921874950104,83.4387262972532,82.6902010564757,71.778043867592,74.37086218938,86.9786874231,86.4266772532131,68.4693682171389,102.945424176454,97.0140150117826,87.8016686334814,91.3827138336783,97.7594242940326,78.8767552468577,85.4975799954315,96.0242453238614,95.7040646828722,79.7935653033982
"PPP1R1C",59.9188528923166,46.1550423319216,49.8134286860812,57.5037693865868,48.2631115134584,72.2013347282546,49.0624619717542,52.5539965697117,48.8257234941492,85.7809519661901,101.198420100916,53.1131722314986,82.9647226566057,71.0330399565465,55.0355245637446,92.3142503210319,65.154335211533,69.5765280854075
"LRG1",94.7127423271477,113.104610103978,141.792804103693,120.953045960759,129.009560346747,107.751860639313,122.099558128985,117.972265549026,141.242829913227,206.953414160282,175.136563352506,228.441285174698,144.036913536986,225.858235362099,122.202699749694,219.434756195376,270.131203687534,216.871091825577
"NOTUM",151.033318071059,115.409109404024,165.470814024799,138.776606189245,151.167346568969,124.483273096911,163.035417577436,153.101622462962,244.017084732924,181.743373170497,138.644363992864,193.461599575955,159.471586947672,138.875696033145,127.208387200105,152.855443366717,259.712094779434,200.03671741848
"SPIN4",115.4396557313,157.081925849314,134.637535778938,146.56289222304,121.728943035627,136.204831732379,99.0078391978217,107.99615884688,96.4835944878452,272.82871657303,166.608326507344,111.178030624815,95.0762500532927,100.089856883487,101.533088645145,105.418080120899,55.1747975634992,99.5907735083875
"ARPIN",82.3739507710828,76.5559482944144,112.841685866012,97.6974810898432,90.2882815207476,93.345827342087,83.2460392848925,105.969413524169,120.840285236088,80.8154899898249,83.9959918691814,108.529256530162,98.5703421401418,123.896502830083,85.7283499619542,98.29978131502,141.064404872418,107.799132225154
"AGPAT4",135.317342335825,165.12200079214,149.859434528624,138.657252617517,124.248893216574,163.748591852397,106.084542795157,71.994771105016,87.358389235592,52.4491694962333,28.835323029537,128.027412424478,50.8100718634671,38.567021821594,102.75431992795,38.137964212681,35.3279953741649,78.5554878648759
"USP30-AS1",63.0534636011244,62.5556353678758,67.8830326107754,60.0281875630515,53.1386353471048,62.3810029044427,62.856348642405,67.4100586492495,77.991094479931,66.1083324575362,62.8169756607046,59.4834930686761,74.0769903680914,66.0924235768382,61.1987901374888,63.4795799345607,99.4699117712037,61.8419762674339
"RASAL3",150.703605011026,152.478564011539,185.061032690897,180.555818677834,181.328304600479,145.602467612265,194.632081916044,206.780358465057,189.167389076011,169.247274111918,148.131361364009,246.417051466723,290.5639475544,188.049578837369,154.784101789418,195.495616100826,457.217336404449,253.421002751689
"KIF3A",240.296221566712,320.669107128486,267.788878783423,280.496775414216,280.646010612682,275.600125041294,227.170206801556,226.165659402306,232.632021376173,476.423557919981,518.193036095905,233.703113601087,247.267268681749,192.456713580436,309.373798891123,304.795394843011,187.639630702361,279.734917341457
"DAPK3",10.4215171368414,10.8103272602493,11.9441503034634,10.828535773835,11.1812291955628,10.1803617173675,11.5058625093223,11.2608554822411,13.9491650054901,12.3717885327144,11.2226956932491,11.3860903756611,11.0581115878484,11.5217191834752,11.5677260926263,12.5154328764204,14.7088703609484,12.4917790538382
"PREX2",76.6865127549842,62.0644008482698,73.6325620083127,65.8716993788956,59.6901425898554,52.5424950884398,40.5091942176579,41.7525343656848,56.9270501583116,26.5112479851634,21.5193863496563,44.4673395461092,24.3529094130348,23.2892395686634,63.902506091537,16.2175952410003,28.7771699541329,41.6948788893459
"CAPN12",97.9229300446812,123.238938256741,103.730848964188,115.570299412296,89.6577581046964,91.4869599280166,109.220982456712,105.948433534989,102.309484118236,118.552490156897,121.804572269316,145.399702725083,135.182411261048,132.004071511148,116.530180817598,137.612586337817,128.984834489646,112.610036540816
"ZCCHC12",81.6331326275438,115.971788448407,204.383550135792,158.995343307515,89.7110967227368,89.1425006509564,124.368176736399,117.138872590445,128.383127474451,1955.98484609937,3471.19817639889,284.868408973054,3413.63748054035,3376.17817849149,275.596271349899,2852.504770375,3928.19303609591,836.599914925506
"SORCS2",123.599946267046,190.995532605298,233.427493979415,139.193970448122,113.210504895075,145.415266489958,102.532753040943,108.770985092408,219.568790604673,210.651301910764,150.051429517632,280.914597643292,58.2256258130708,232.072708470229,109.639910101792,128.41541143661,153.722625253921,242.401652863419
"KRBOX1",182.63748054312,231.325384423589,178.411730120882,230.598599636173,276.625610191167,144.421950166904,119.836880726467,132.52965098994,146.693042989514,199.354133840142,75.4180028171866,189.221832129579,113.173964593882,117.962960256425,122.114500552851,156.201615556002,156.262203388636,183.866384444271
"NPTN-IT1",65.2530733400277,62.0644008482697,72.9562810303017,79.0271918457857,48.0948145596113,68.1771844447915,83.237254184487,123.380349228477,76.904426751466,61.8467254837868,74.5496699681352,67.1165027543508,57.1621482924796,66.0498664147059,75.0219837498786,67.3591691071708,57.6029514525247,57.3979481809709
"PUSL1",54.4757249177052,69.4044271549174,112.113677761629,84.1560808884783,71.2369965389713,88.3820881815435,67.1174791552749,68.5856159066235,64.1441774094329,119.974839633596,116.615655372317,113.202550397358,93.3659193903008,97.4143291576553,85.8891198004426,86.1141360964243,148.743031688131,75.2673389477064
"TOX2",30.6273625813113,34.5237395598038,30.8920303350958,35.0373151638877,24.0867132403827,26.8835623541223,29.0867141864673,29.471220338275,21.1714696517581,37.0781320919755,25.1030500871838,34.2815965580168,24.9498712984436,31.8080636646114,26.7148945662753,21.1048162251551,27.7455705756867,46.9344440008376
"D2HGDH",402.844685652167,321.403011679264,486.602403693079,381.977000870203,333.515818198136,624.794645644556,475.900332298039,405.579648377021,519.070139146224,388.410059523939,283.830390122229,517.890827353651,274.955800206508,216.506130265399,388.920368093593,419.798533669394,842.236837921475,509.417790453916
"CYS1",66.6968057623605,108.71564454092,156.667913196976,177.073842675899,259.526369429239,731.020849613636,174.092365914195,93.7971804821836,78.3342802658682,117.338515040868,80.0708181043374,188.006111028024,56.5292220473374,143.122242710276,1230.22130479171,79.0354915680606,92.0566762750493,110.961757100896
"HCN3",84.1298344963131,86.2859244642156,94.7248312788734,78.7822800892492,78.6740820470529,94.6046251998943,77.679872346017,72.7815205812526,82.267570789317,88.1862071477906,85.1601729935694,89.8737845155135,98.3061414042262,66.6618513665272,74.2193550450874,89.7814489482033,100.628644714081,87.3937759951191
"CD59",89.0456933756035,82.8435763396868,84.9615275469021,104.390859379059,63.3243870809408,81.6504902548642,96.3456983146341,81.8301823627605,53.7080830923113,129.010576263724,147.88563987365,83.3311834288811,140.340259522791,54.6595751123967,90.3862309218226,121.071844495007,111.472736710113,91.7089175282781
"ZDBF2",102.451400582284,72.500222264211,43.2550611337192,91.8060869638085,73.9879870407368,58.6217111130563,51.2501862306871,72.8342406019963,76.4438739622463,126.694431952906,85.8348542138842,41.9531315318629,66.7629550797415,77.4960367885108,72.3680306754173,59.9915868725626,50.3526110604731,68.7243400003369
"CLK4",249.417024286518,259.193036095906,267.798381698049,224.479601747147,204.354541671134,280.415258318128,222.359702762573,196.218884017421,148.80999095692,261.100470595255,194.41674046688,151.29827592234,104.836270205048,115.998629902329,175.583290010808,183.222503346444,121.054597468195,135.05642277502
"LOC101927974",133.378218797254,206.678995122304,185.327226068997,121.792732355182,187.415258318839,167.581925069853,148.609021742042,119.943963017015,141.948164164611,117.235618651608,142.13749455038,162.373154673427,122.708278081504,108.218451884572,142.482967516441,97.6843923852566,139.337700933646,143.581936034771
"LFNG",156.314620997424,269.896495950686,168.065389811047,169.026369489531,165.873742055702,202.944002850906,169.193515824669,163.915258519063,93.3760996038392,192.591337845128,149.26419355723,230.734418082302,164.970814024824,149.225011601536,169.359702822863,150.210449578328,276.081924984795,158.537338283372
"ZSCAN22",90.8922558487317,128.41541143661,131.554621860409,138.335315379429,133.359771666163,117.989147386661,125.409198813599,119.845247501276,105.226455265082,117.00968875941,129.00562461029,146.962747127333,103.424873037783,156.134111520788,112.687542211221,119.459304027224,101.921977347678,133.120935054967
"GPR146",42.5461271143617,79.8725059920003,124.193337706438,50.1176669590834,46.5704334905145,55.9077731306776,57.1314288981064,44.5371912335646,37.6889684748802,43.2604553996085,54.2576495771289,77.5776000608196,31.9350154246759,32.05776114894,46.0688736267036,42.7663723373741,87.4355625557329,62.7072954859575
"LOC100506100",139.325710680828,144.499800021675,163.118902870884,155.30414839501,162.243796271245,164.30461068886,149.86573212315,140.560559304498,123.324485568779,180.348767493043,190.083884855041,190.379286481656,166.970813981628,194.48808437611,167.555139863681,187.360980306067,239.273831281058,207.693036095909
