"","GSM175776","GSM175777","GSM175778","GSM175779","GSM175780","GSM175781","GSM175782","GSM175783","GSM175784","GSM175785","GSM175766","GSM175767","GSM175768","GSM175769","GSM175770","GSM175771","GSM175772","GSM175773","GSM175774","GSM175775"
"C11orf65",10.288576,11.102844,11.6904745,10.187165,10.544516,10.86318,11.478678,14.85906,13.316293,9.613917,10.454406,10.264428,10.172661,10.612994,10.276573,10.231927,17.239714,11.657825,11.956911,12.075824
"OR5P2",28.610569,22.311747,26.76119,31.479702,31.331894,33.526325,29.800041,24.057432,26.365374,31.46525,24.615107,25.648514,25.234152,23.542505,22.69069,22.36445,27.107725,29.109356,19.171196,29.831484
"DYDC1",15.096822,19.501612,14.562169,13.569208,13.517431,15.17004,15.332474,18.52759,17.953186,15.106021,13.96272,15.166341,17.611788,13.64971,14.101727,16.325697,17.011065,21.158329,14.663542,14.264779
"IL27",74.9827,72.27988,68.903206,77.551605,76.855576,72.086365,77.838356,78.94076,73.43919,71.2847,74.86573,71.35349,82.46823,74.9084,80.01195,91.25111,67.74058,64.38107,73.58017,93.40807
"DEFB125",19.303297,20.146595,18.071735,19.950771,25.635216,22.202898,19.837528,21.410978,22.169432,20.113268,19.92916,20.267273,23.215889,18.571835,20.893414,19.083252,18.139395,18.21895,17.095467,17.449028
"WFDC10B",19.502045,27.867788,28.79474,32.05773,25.385056,21.535707,21.56225,19.018314,22.679283,21.65074,22.562061,25.706844,24.59502,25.359142,23.684462,21.617935,21.216274,23.107754,25.999949,27.813173
"PKHD1",35.081123,28.969805,29.940908,33.065716,32.266453,31.622559,27.23958,31.025003,25.268576,29.428293,27.999062,27.12734,34.206074,31.840054,35.269264,26.790653,27.556913,25.987938,27.761776,25.3451
"ADGRG4",28.6446,22.668558,24.153486,19.330511,20.10001,20.49462,19.390272,34.13491,25.415724,18.151093,23.608759,16.253788,23.336918,18.335766,19.16182,30.989334,21.65594,21.888212,18.378967,24.483467
"REXO1L1P",26.62465,28.515074,30.161835,24.605495,19.38926,25.841753,27.963343,29.005924,30.01149,30.732431,25.774998,21.701195,25.332716,26.35185,29.263601,20.190628,24.899977,21.546482,27.894093,34.417442
"TAF1L",63.4511,58.502495,61.72525,65.110664,71.467804,92.01321,63.473675,53.656498,76.170044,42.525795,74.990456,67.91193,74.50391,77.07412,68.443,80.96869,72.437935,75.24345,61.69688,87.05377
"TMC2",101.32424,107.91378,99.99791,122.41663,104.28596,99.87239,101.09828,111.908165,91.081696,115.99916,88.54737,106.094124,127.13453,96.12785,97.56787,88.86579,84.201866,83.30378,96.25435,95.606766
"SMCR5",20.945658,18.445944,23.06504,23.149662,24.437593,24.552895,23.55722,18.578773,21.275555,22.670784,19.68272,18.29515,21.84719,24.911812,22.874495,20.263409,26.35506,26.361553,19.88244,22.89989
"ZIM3",10.637687,11.515743,11.201886,10.797348,12.150215,11.451452,11.8445215,10.109997,9.875448,13.614228,8.774206,14.28316,9.342827,12.68802,12.204754,10.476298,15.876626,12.234182,11.131364,13.180553
"DAOA-AS1",10.945633,9.725775,11.006449,11.588245,10.76867,11.620522,10.999303,13.01361,9.282037,11.521755,8.605727,10.41778,14.51881,9.275022,9.644391,11.605028,11.674915,9.272707,10.025665,10.496682
"SDCCAG8",9.926328,22.348583,23.543797,23.008183,20.483759,17.232777,25.565544,22.804457,18.003,20.730053,23.407782,20.317358,18.219254,34.79414,41.216206,32.485332,26.545166,23.756235,14.741055,19.915527
"ADGRF2",17.610394,18.544132,20.206673,25.910202,19.318417,20.679953,23.750956,26.865765,17.787567,21.30266,19.199543,21.58593,23.86336,18.849524,18.220839,20.102428,19.259504,19.839302,15.91542,21.160212
"HTR3C",46.093063,38.490368,39.321636,46.417755,40.99138,37.542442,52.862743,35.249744,34.951256,33.516216,29.062653,39.39805,46.697044,32.829807,42.96721,37.60289,34.655365,24.118607,38.018387,39.181103
"CD300LF",47.500328,40.208157,50.898632,44.545757,47.954544,46.845184,39.24709,42.064472,35.94297,57.625744,50.94687,55.713615,39.11706,99.36034,52.317116,72.31138,64.75021,78.34388,44.590958,38.36206
"GJA10",34.903255,43.34117,35.28146,28.247288,33.79809,37.460407,33.698616,27.715786,33.637657,39.983524,33.028126,29.041277,26.903538,35.217033,32.37025,32.39882,31.842817,22.851393,30.601744,32.686825
"GAL3ST2",83.342995,93.8788,87.45119,92.34519,85.73949,89.05065,80.93128,107.335724,92.08401,83.95238,81.22139,85.987686,80.8701,79.028885,88.49587,85.78639,84.36837,84.08194,77.59584,91.6863
"WFDC13",14.871185,18.265078,17.692286,14.467708,14.96066,16.763655,13.081184,18.335114,14.570031,17.128134,14.363308,14.964224,13.76443,16.408716,15.649335,18.102636,18.183496,17.296541,17.74826,15.11928
"SERPINB12",26.838902,27.22094,31.379612,34.56211,27.762762,29.112099,29.91868,23.765009,24.193523,30.884052,24.397564,28.305058,24.409184,24.584373,22.326077,23.603422,25.75413,28.488708,22.80773,27.52292
"PGLYRP3",25.190084,28.882792,23.395464,30.398825,25.32972,22.122776,22.811308,26.012629,24.50443,22.292833,23.89204,22.67911,22.81923,23.624287,26.85208,24.358215,24.149317,23.975157,21.006897,21.348618
"PSKH2",60.636326,55.07782,67.67578,68.46928,58.210873,57.871536,68.268486,73.1277,67.23162,68.68487,62.687145,66.27106,59.479992,60.975533,54.84625,66.71933,51.270863,62.24316,59.534355,61.97357
"OR6W1P",27.301235,37.687176,33.565556,34.411182,32.85562,26.37532,25.286446,42.100853,20.742334,32.95331,26.01354,33.869843,27.158371,27.740784,28.654457,23.174898,29.147074,27.95531,36.122692,39.570244
"MOGAT1",102.26956,159.78333,198.23657,161.47897,217.31775,102.98266,137.68445,164.22748,124.10641,222.55627,49.91946,53.541283,61.717506,58.328766,50.850163,43.553005,41.1392,43.536457,38.061184,52.955826
"GPR78",43.5574,40.753967,57.768143,59.554745,49.79435,48.882633,35.892273,54.664032,49.160988,55.121014,39.256916,39.43644,41.870426,34.79414,51.27217,50.896324,47.06859,47.73564,49.930992,47.453953
"H1FOO",33.50027,40.240715,37.311375,37.311375,40.664284,32.66357,33.121178,50.277035,43.649067,38.4424,38.96414,35.253517,41.74794,31.415665,46.465366,41.27764,48.870235,38.820858,40.297302,37.051083
"TAAR9",23.51975,29.308035,31.818783,35.605885,26.971891,35.93052,32.636124,34.01513,34.88207,32.451622,36.02261,23.405678,25.814135,16.800806,29.259129,27.432547,33.291798,30.079048,24.13931,26.328382
"GNRHR2",31.57076,23.556183,25.523266,33.03195,27.83202,31.156668,31.007368,31.174032,33.75556,25.523108,30.446623,29.483599,32.223587,24.505365,26.181307,33.214638,24.350492,32.73516,34.400986,33.678986
"MYOZ3",36.752335,37.253376,36.307983,36.452488,38.950275,44.111996,28.959757,31.599604,34.953262,33.854496,35.785755,35.87491,48.456303,49.064304,37.621326,36.22199,37.687454,25.30339,45.071365,35.0241
"BNIPL",14.176914,20.528484,19.242275,21.057964,17.006437,13.018535,22.545322,24.532461,15.859825,13.908881,18.813713,17.320871,16.262623,14.567565,22.583858,17.224277,12.737631,16.193544,15.290337,16.964317
"ASB11",13.982385,24.132004,17.26159,25.03936,18.53001,22.05769,20.22387,28.193031,24.572588,17.89542,21.722366,19.583332,22.221136,23.624287,21.697325,18.96185,17.74814,26.377968,16.35759,22.752468
"OFCC1",18.231104,17.371344,20.999086,22.774557,19.991043,18.48324,19.892649,27.531296,16.14909,26.720184,16.814238,21.041037,20.471315,18.860323,17.476898,20.438995,20.231775,16.825516,22.077068,19.935404
"SDR9C7",16.241873,15.809976,22.358234,23.775455,19.43977,20.450705,18.87545,28.471176,24.572412,24.585007,19.803444,23.973328,18.033794,27.313795,19.19695,21.927261,22.621538,27.90319,18.439587,17.51916
"OR5P3",19.162003,26.202425,25.797197,26.63216,22.2834,24.509123,21.851698,18.65164,25.96683,25.703264,20.670603,25.571812,24.874884,26.68118,22.79396,18.639055,20.654858,26.048227,20.024778,22.76897
"TRIM40",20.01068,22.021894,25.523375,23.008183,20.45396,18.314762,20.299675,18.632214,17.685335,20.30497,20.60969,28.051165,26.086174,20.733267,17.618486,21.682934,21.94855,15.201807,21.616749,20.089436
"CSN1S2AP",14.946983,16.24205,18.85442,19.954138,16.267815,17.197569,17.033085,17.147444,21.41394,14.8369,19.718365,16.30283,16.610899,17.73446,20.094652,17.407467,15.632972,17.786074,15.812082,18.750261
"WFDC12",89.19574,99.60435,70.80959,101.66403,81.57693,80.082596,64.30131,100.98915,75.04898,93.55678,87.63695,76.64255,69.78809,95.58862,76.63041,70.323845,73.43608,62.83118,59.65052,99.29942
"CRYGN",22.386873,26.646496,24.31726,27.919388,21.440474,24.67541,25.925636,32.075405,20.28544,27.781103,30.408783,25.916132,26.841902,27.900398,45.67608,27.344439,37.687454,27.668718,27.95453,30.893383
"STARD6",14.553863,16.003086,13.922978,17.644133,14.750121,15.312725,16.80642,15.973286,16.25408,16.425411,17.007122,15.056925,15.192267,11.18171,18.10748,18.154503,20.308872,13.234352,13.896356,13.244719
"C11orf40",14.065938,18.982313,13.82018,18.03108,15.015097,16.937325,14.571668,17.670797,13.289138,13.776338,12.652815,12.986335,14.416857,12.611346,12.986335,12.623539,11.167519,13.956203,12.4715,14.094419
"C18orf12",28.524166,16.655008,25.399513,27.079123,22.266209,26.69199,27.772158,22.62493,20.425936,39.119488,24.886559,23.529858,23.087305,22.571224,27.379608,25.28284,21.042562,24.91348,20.464308,25.299856
"TIGD1",86.85417,68.015724,67.78746,42.10807,96.11745,73.605125,72.12051,73.66811,84.7429,77.65255,55.53887,47.73564,63.272476,58.12198,44.11196,77.728714,69.05599,71.46753,69.18971,54.999928
"CDK8",58.622486,53.05827,70.234566,54.52993,67.87965,53.401394,59.738194,49.593006,48.27989,70.58898,68.31203,54.080814,67.48694,52.877632,73.696365,49.4482,54.776413,53.357918,53.04528,91.29076
"SLC39A12",13.278195,13.498221,13.924403,13.55193,13.359232,13.9860325,10.083231,11.765509,12.399913,11.781017,13.220665,12.88105,14.696536,13.515623,11.239465,14.540791,12.716348,13.092432,14.548548,12.289804
"LOC652276",65.70205,68.27467,77.53811,64.550575,72.2451,56.969296,73.756096,78.64942,63.015015,68.70046,62.10021,59.159653,59.740498,79.34557,64.58783,80.83097,63.09779,56.17983,55.289013,68.24388
"ANKLE1",18.751106,21.594183,25.30339,17.425293,19.917341,21.700537,21.946653,20.482676,16.205976,22.725496,19.872734,14.616916,20.656124,19.166168,19.60318,22.945805,13.772689,22.072704,17.210945,25.288145
"TAPT1-AS1",74.22399,82.35906,83.21815,96.00719,147.68532,93.06965,116.99712,107.5488,73.23054,97.630516,104.24926,111.96714,102.070984,107.93586,96.04579,86.51156,118.01971,112.768875,86.368866,79.02433
"C3orf30",18.811825,13.836345,17.48937,15.744265,14.311886,15.083708,15.820454,21.055119,14.068852,14.468256,17.416962,15.060318,14.755728,15.296702,18.996412,12.623539,15.942205,16.773083,13.457293,15.537102
"RANBP3L",13.341551,11.609918,10.505272,9.95756,9.156864,12.844115,9.311401,12.751681,12.0357275,12.667331,11.601688,12.675031,12.131438,9.691337,13.663073,13.36264,9.762686,12.572076,9.653899,11.372077
"SH2D1B",48.202164,54.999454,39.8742,78.48162,44.803165,79.762054,41.44565,50.62421,47.031876,38.678345,29.338385,34.842743,35.19573,41.392895,29.456667,27.669056,34.30015,38.127922,39.153507,29.51869
"UMODL1",15.375901,13.050705,14.196336,11.888912,15.807733,17.408754,12.595544,11.602618,13.445401,15.941323,12.170911,16.810358,13.303812,13.285114,15.485069,12.623539,15.96309,12.681523,11.520879,12.97985
"DST",15.394366,12.980914,19.442755,15.871332,16.924303,17.051077,16.583363,20.1985,14.735196,18.905802,10.582475,11.735107,23.348822,20.480824,23.407396,19.874567,26.662045,14.088876,22.961077,14.34216
"ZNF441",28.458166,14.470319,22.863503,17.055517,20.141302,17.966246,21.358198,13.28597,18.551159,14.170406,23.86484,15.8147335,23.885468,23.06471,17.489737,23.15907,27.390858,15.198216,20.199617,16.376211
"DCAF4L2",15.792902,11.995767,12.136376,13.291295,12.429405,13.682446,13.103512,11.791319,13.623911,15.88365,14.469691,12.273962,11.115297,14.720674,14.409393,12.623539,12.134796,15.741577,14.33301,13.3392
"KRT78",18.737766,17.178448,22.792183,21.032782,20.180035,19.116945,21.70831,18.76919,18.14793,18.801638,22.148447,22.415184,20.203432,21.609081,19.67798,18.234547,16.173183,17.556868,13.565695,19.251503
"OXER1",191.99881,210.19342,186.92976,228.43736,203.42252,182.65422,159.13315,208.40866,204.93657,184.67534,179.45837,181.70976,181.08076,186.0164,188.92844,207.71013,145.89293,151.86024,145.24863,197.4095
"LINC00052",23.131477,28.655447,33.554546,34.3718,25.574896,31.126188,29.889591,26.0914,22.69301,26.711056,27.999062,24.359394,29.41486,29.882132,27.076242,29.974821,21.767061,18.844995,28.699718,25.245188
"CCDC89",17.524418,10.980872,11.19402,9.966965,13.234835,10.796445,18.045876,14.166944,16.42146,16.798971,11.049517,12.222812,16.490452,10.922296,13.613553,13.623125,22.485453,12.120007,10.901114,12.623367
"ZNF572",19.90189,17.077763,23.51068,16.87052,26.249878,16.168337,20.1045,20.04667,20.438381,24.028221,19.759644,18.201418,20.397072,23.04791,14.980908,20.64919,17.634838,16.223858,17.731367,21.812939
"HIPK4",91.81948,105.51992,89.02196,101.598366,84.51353,95.244934,85.76533,86.53116,86.35437,92.3466,97.03533,103.74983,105.949234,112.66589,97.00211,81.28846,87.53638,98.74853,95.260735,112.41186
"NKAIN3",37.29742,32.359085,35.043663,34.751064,37.28211,37.439774,36.45157,34.644,27.793121,37.027855,37.662342,34.09041,28.267883,35.899567,37.638462,47.9499,36.607674,43.675957,36.101925,31.90555
"POMK",54.334694,42.874107,51.881767,53.860546,46.804024,48.24267,47.763077,65.79315,46.39983,48.167583,41.58842,37.400784,46.264763,47.8168,36.540897,41.08409,36.873318,37.0709,47.160114,42.7032
"ZNF709",24.59,17.867348,16.818348,15.701927,32.03901,23.938732,24.637064,18.487688,15.547466,26.854616,16.99019,21.455406,23.887318,17.189796,20.576447,20.46238,23.130993,17.141848,21.604338,17.974411
"SMC1B",18.804834,16.23967,18.977213,27.978455,19.809185,23.85063,21.695044,19.703247,20.811615,24.664988,28.66645,21.322533,31.723976,23.670479,21.451681,27.344355,23.849339,24.317434,29.778046,20.212185
"ASB16",122.11767,150.04129,140.18181,151.68439,151.34648,136.72076,126.94723,147.39778,114.61603,150.03177,119.36478,122.21011,120.671875,122.12203,153.31543,131.79196,130.49097,111.4614,117.36037,165.25757
"MAGEE2",15.708304,15.844548,14.85043,15.9680805,13.056121,14.469884,14.480538,17.92865,13.704767,12.915055,18.616901,19.892387,16.282063,14.976466,15.599392,13.776949,15.459962,17.404247,11.956911,15.145112
"ERVV-1",23.552414,22.026674,24.792997,21.99395,20.778124,20.861904,23.64685,28.130932,23.057045,24.505308,21.49835,22.723936,23.961363,24.127695,20.42783,21.569895,24.285116,25.6981,20.10717,20.664053
"FLJ30679",33.57889,30.590124,35.70962,29.593645,40.09635,31.167389,32.596672,39.36175,32.608433,29.019163,39.08391,33.432354,37.271843,33.871582,33.15534,33.545,39.247997,53.857758,35.092884,31.422272
"UTS2R",202.22357,174.0921,203.23114,190.77393,152.2435,154.61488,215.20982,233.9204,169.59088,188.81226,173.8871,158.58305,168.48863,170.03032,178.75891,176.95125,194.18369,181.53136,176.61018,200.96286
"USH1G",186.75069,193.85054,160.40587,165.97266,194.13684,205.76231,190.13033,150.7225,189.4356,195.4671,188.60988,145.61131,158.63902,171.37746,194.23703,177.3245,161.15742,139.36842,192.31163,185.85088
"ZNF560",10.791352,9.763072,11.445224,9.575452,9.952342,9.582189,11.058031,9.888798,14.31809,10.582475,9.323459,10.820132,8.895906,9.884564,11.641716,10.988897,11.0640335,14.834438,10.121673,10.340734
"UMODL1-AS1",39.928654,37.340137,31.993568,33.399242,31.847069,35.432022,35.745125,37.659252,30.91531,35.099873,38.677727,34.123062,35.562523,45.75526,28.273235,33.07335,24.169914,30.375952,37.859585,34.40685
"NYAP1",31.206171,30.692274,26.917774,32.232353,33.46336,29.848074,30.478151,36.223656,28.05089,31.170153,32.165195,30.187216,34.96574,24.057158,32.81277,31.19744,27.390858,30.317259,32.893543,32.564213
"MRGPRX3",21.735794,28.691906,20.329466,26.818453,25.91717,24.286894,20.017796,21.246292,14.740207,20.025772,19.355165,23.546833,22.526775,22.387001,20.075617,19.482447,19.41148,18.093687,21.841208,19.536413
"ADGRG7",13.125981,17.290434,16.131289,15.038251,15.598295,16.49385,13.865564,25.79537,14.101454,14.384751,17.67209,16.328663,18.597887,15.609691,138.82341,13.852539,17.632315,23.708122,15.444518,15.093223
"C17orf77",11.299395,10.574802,10.688588,11.233728,11.3246975,10.661764,8.846853,10.582194,10.424677,9.754849,11.241386,11.317151,11.130944,9.664172,10.195804,10.420828,12.302451,13.7617855,12.691741,9.065313
"DUSP5P1",11.318665,12.6082945,14.9520235,12.297938,12.420062,11.391908,17.545568,10.230554,12.645405,12.423266,13.849183,13.100887,17.493261,15.891002,20.098534,15.100925,17.728662,14.592158,14.46471,24.281643
"PLB1",13.702307,17.43038,19.212015,20.12346,17.761717,16.230555,13.777356,15.706596,26.852655,14.063628,19.346666,15.619228,17.871586,17.403147,16.65119,16.530355,15.569329,15.843963,20.210075,38.05291
"C20orf197",10.730586,11.819319,9.708557,10.146192,9.914215,10.166359,12.279729,11.618958,17.040514,10.769754,10.0582695,10.207546,12.003305,10.394025,8.938474,8.343592,12.924256,9.926735,9.735124,9.562824
"SLC5A3",49.96654,86.906494,40.872902,40.457443,51.847652,59.290833,44.32157,50.290524,50.53301,43.90387,43.65418,74.26289,54.82052,43.433113,50.836452,42.98592,36.161106,39.30766,40.787678,34.352074
"OXGR1",25.721294,20.043446,26.084595,26.407455,25.5234,26.355036,26.965185,26.303122,29.635847,26.286352,21.984776,22.39013,26.165836,26.676098,22.607702,23.24775,22.62012,21.597467,23.379416,25.18187
"CDC14C",9.054778,9.040716,9.251313,8.250447,8.612977,7.448183,8.94392,10.2259245,8.065637,10.530703,10.517502,8.60724,9.634837,8.048116,8.453499,8.903745,11.439157,7.952663,8.903551,8.554859
"SULT1C4",116.29757,78.01865,91.608864,41.491455,105.030235,45.126934,81.33371,46.82944,66.128,63.29813,58.037895,80.997536,119.548874,71.7257,67.8284,87.17465,71.820564,61.942257,87.57078,36.218933
"POU5F2",35.598797,44.20851,45.65282,41.464912,47.770947,39.20117,38.744965,45.368526,38.425644,37.132484,40.563705,44.233467,41.82558,43.13352,35.937424,54.52257,37.4552,42.208664,40.70605,36.2897
"RXFP2",14.652009,12.263812,10.711029,11.604336,13.334481,12.868471,12.170911,14.789095,12.102289,12.954483,11.158544,10.628,12.459455,12.4907055,11.368227,9.603299,10.4307165,11.384537,13.06312,10.325338
"SSMEM1",10.137479,14.866545,11.430942,15.195643,14.3325,13.778253,14.078664,11.250309,13.244261,15.370785,14.781795,12.068568,12.312405,14.828887,15.665738,14.829244,13.652965,15.754463,14.507894,14.126193
"MAB21L3",13.889714,12.113056,14.348026,16.951412,10.697335,8.660744,16.363995,16.080444,11.483767,11.584574,11.388308,12.418596,16.6472,11.697325,12.738326,14.727908,9.450932,13.547246,10.014111,11.596352
"BASP1-AS1",30.97434,28.378933,32.890766,28.523138,37.56264,28.314978,19.71804,41.42908,31.982092,19.359516,30.068708,28.582787,32.485428,27.68383,41.130383,38.061184,26.810883,18.620405,30.258177,27.501865
"UROC1",25.81523,26.225243,26.399925,26.689209,22.136003,24.876278,25.070883,24.607395,22.952578,27.87244,22.032372,25.337862,31.903307,26.760796,22.893219,24.044771,21.491638,24.819891,24.803942,26.621698
"KCNA6",44.647255,45.70816,39.477173,49.475887,43.306114,48.266182,42.662018,57.13753,50.855217,45.872967,42.960007,47.26204,38.366837,43.433132,42.88287,44.007347,39.037106,39.940014,42.388958,49.86436
