"","GSM372731","GSM372732","GSM372733","GSM372734","GSM372735","GSM372736","GSM372737","GSM372738","GSM372739","GSM372740","GSM372741","GSM372711","GSM372712","GSM372713","GSM372714","GSM372715","GSM372716","GSM372717","GSM372718","GSM372719","GSM372720"
"MPP4",0.490517875030543,1.05371545493514,8.57206295825726,10.6815628317631,0.854209626459645,12.2317948248382,5.5804410900401,0.726709514019522,0.87847520596277,1.45030578512091,23.1903876946814,1.41346598875017,4.7501404563294,1.42893374744103,2.44178022974501,7.32051637361466,1.23185150172834,13.3251368912776,7.18706424170569,7.23430130303397,0.82650839439755
"IDI2",9.65397708585956,10.957875851127,4.96284968984457,11.4889602689547,32.6303272801037,27.8618137432864,27.0014088708913,30.504415462299,12.5074893628453,9.08208423307129,25.3559159131153,23.8045499492594,13.1360253023904,15.9953505120861,27.6048220384088,8.63237489962221,21.1310328151213,11.9434365300819,17.6842736396201,6.42510701308381,20.1633283982341
"SLAMF6",585.654671045586,586.174813142957,640.117418256447,529.82932348285,654.318924847519,639.050693150761,355.344064610023,374.339518620986,263.723614280507,633.112670692652,828.484065044836,499.530464328424,410.892144800821,596.548069131874,516.647140641364,739.177060854026,464.018147404386,499.297900461261,652.606309070392,653.854615681009,810.001089157178
"GPBAR1",5.93416415328253,26.5870826376832,66.8103912015223,6.11932487915993,38.6842521025892,3.0278591100327,31.6245233057638,41.5086873970387,21.2671097473507,37.7801730416342,19.9911360853972,11.7424514403033,16.0449130259292,24.1987117989868,93.9220030911145,7.51986955192605,30.9545123146622,5.74676541375678,31.7354677359138,20.6724819756064,3.63686162111425
"BRSK1",45.5384576694025,5.89517424589908,25.0164220297981,30.8866514072383,23.2993550422427,12.1739641323503,23.4127575546846,35.6900521681288,22.3601718667436,31.4518343163549,14.7883470524008,9.05413487846018,35.8767904060717,2.0342974957026,39.5115413074325,18.0980200941352,58.6240527227436,8.77788026616064,15.445024007976,17.0677006910766,4.8443636342042
"CRB2",26.2536331659829,4.17856575867506,3.4176044585147,24.4748833664088,17.436041787155,8.08851112633033,3.87970807838197,11.8759045518496,13.9144004006303,3.58351136010941,8.30317430562575,18.4442572782229,18.6016917709369,16.2300838603877,29.7888796369897,24.101467479492,24.6879250538755,20.0398109736675,13.422983683577,8.7995094697791,1.05284985078397
"WBP2NL",13.0765228246299,19.7879488972574,13.7751417647086,25.6241181460152,13.739300671146,6.00470984993439,15.7871482471838,6.35096863031146,3.65526845577511,22.844600833078,15.5557556712109,11.092508028717,11.2766898622058,11.4155919164482,0.695128871662725,15.170104018312,2.0070673261123,10.5133887544548,20.4104257991131,4.09596552236278,9.00688050317621
"ART5",7.17930705641202,7.92585436355261,23.8974797272197,3.1033462505561,2.9980426574709,3.30150397455002,2.85042141800857,4.03201319338833,3.49257881565374,3.9940055710726,6.82570752978387,5.87871480195765,3.82153892396002,3.08309824208625,3.5481433366201,3.15321793867744,2.96077674307422,3.18567510882288,6.57949242497893,3.64622960625071,7.85807645390379
"FAM71C",1.12142736706313,1.1890657369625,1.7276028032944,1.9551299508572,1.15092781880708,3.40516486131281,4.1954800856897,1.49304438494103,2.41287576438198,4.37759357990592,1.85923333726982,1.96131312651307,2.58249123899825,3.33837793905322,3.69886679459606,2.51024779525509,1.78840809112428,10.8371624733687,1.93135663324238,3.371465767699,3.26681516293975
"NLRP11",2.5664000769915,16.0387425554233,3.83276923500271,5.9652530071995,20.4551566299053,12.1823608545224,3.74469660948005,3.92007867921911,2.03472424790276,1.91482423581458,4.12643417482868,3.13288001137165,4.06076422833333,4.32661954863091,4.24039527219206,4.16810404757004,3.93039465437798,6.47225421615594,32.2927323806948,2.04084472822562,3.85034378000533
"IQCD",4.42989018836993,16.917622635534,32.9035324273522,22.0134460714387,15.3976329472069,2.18940896536402,25.5212739503162,33.524324461965,2.49804208614494,7.86182652356303,14.0079570723084,19.8676983056716,14.8586727131797,3.83537556617334,19.1477535723213,2.46026034975299,14.3571057302377,7.67106885719871,8.65342361627206,9.32795871071557,5.33220124557947
"STON2",27.8524098791525,27.7595251102933,12.9204140877262,35.7948343943553,15.031811129151,2.49763922084532,10.1591393961686,18.4857918439537,22.7543117457941,5.71024094135657,22.9999495527214,31.0594655564678,28.4760219728796,20.4964962729882,16.9900176039904,26.5307417394252,29.9957858051267,5.65673552034728,33.7020149601588,2.87357358138064,12.5436330733262
